student_id;gender;age;age_group;mobility_restriction;student_status;campus;distance_km;distance_category;archetype;max_budget_eur;max_travel_time_min;max_walking_distance_m;environmental_attitude
STU_0536;Female;20;18-25;No;Student;University;1.9;Short;Comfort_Seeking;1.0;25.0;1200;5
STU_0537;Female;20;18-25;No;Student;University;1.1;Short;Eco_Conscious;5.4;15.0;1600;3
STU_0538;Male;25;18-25;No;Student;University;3.1;Medium;Time_Sensitive;2.3;15.0;1900;3
STU_0539;Male;25;18-25;No;Student;University;0.9;Short;Comfort_Seeking;3.3;15.0;1200;3
STU_0540;Male;20;18-25;No;Student;University;5.7;Long;Time_Sensitive;6.2;40.0;1200;3
STU_0541;Female;15;18-25;No;Student;University;3.4;Medium;Cost_Sensitive;4.5;30.0;1000;4
STU_0542;Male;20;18-25;No;Student;University;2.0;Short;Time_Sensitive;1.0;15.0;600;4
STU_0543;Male;25;18-25;No;Student;University;4.6;Medium;Cost_Sensitive;7.6;35.0;900;5
STU_0544;Female;25;18-25;No;Student;University;2.7;Medium;Comfort_Seeking;4.4;25.0;1100;2
STU_0545;Male;25;18-25;No;Student;University;5.5;Long;Cost_Sensitive;9.1;35.0;1500;5
STU_0546;Male;30;26-35;No;Student;University;6.4;Long;Comfort_Seeking;4.7;45.0;1300;5
STU_0547;Male;15;18-25;No;Student;University;2.8;Medium;Eco_Conscious;3.6;20.0;1200;2
STU_0548;Female;15;18-25;No;Student;University;3.7;Medium;Cost_Sensitive;5.0;35.0;900;3
STU_0549;Male;20;18-25;No;Student;University;4.8;Medium;Eco_Conscious;5.7;30.0;500;5
STU_0550;Female;15;18-25;No;Student;University;1.8;Short;Cost_Sensitive;4.3;10.0;500;4
STU_0551;Male;25;26-35;No;Student;University;4.8;Medium;Time_Sensitive;5.2;35.0;600;4
STU_0552;Female;15;18-25;No;Student;University;1.8;Short;Cost_Sensitive;6.9;20.0;1000;4
STU_0553;Male;35;36-45;No;Student;University;5.9;Long;Comfort_Seeking;6.6;35.0;1500;4
STU_0554;Male;20;18-25;No;Student;University;3.3;Medium;Comfort_Seeking;1.0;10.0;1500;1
STU_0555;Female;20;18-25;No;Student;University;1.8;Short;Cost_Sensitive;3.2;20.0;1400;4
STU_0556;Male;30;26-35;No;Student;University;3.0;Medium;Cost_Sensitive;6.3;25.0;1000;1
STU_0557;Male;30;26-35;No;Student;University;3.1;Medium;Comfort_Seeking;2.4;30.0;1600;4
STU_0558;Male;30;26-35;No;Student;University;7.9;Long;Time_Sensitive;6.4;50.0;800;5
STU_0559;Female;35;26-35;No;Student;University;4.7;Medium;Comfort_Seeking;4.0;30.0;1400;4
STU_0560;Male;20;18-25;No;Student;University;2.4;Medium;Time_Sensitive;1.6;30.0;600;5
STU_0561;Female;25;26-35;No;Student;University;11.1;Long;Time_Sensitive;10.0;60.0;700;4
STU_0562;Male;15;18-25;No;Student;University;6.1;Long;Comfort_Seeking;8.3;40.0;1700;4
STU_0563;Male;30;26-35;No;Student;University;3.5;Medium;Time_Sensitive;7.2;25.0;1100;4
STU_0564;Male;20;18-25;No;Student;University;1.7;Short;Comfort_Seeking;1.0;20.0;900;5
STU_0565;Male;30;26-35;No;Student;University;3.3;Medium;Comfort_Seeking;3.6;25.0;1500;4
STU_0566;Male;15;18-25;Yes;Student;University;3.7;Medium;Cost_Sensitive;5.2;25.0;800;2
STU_0567;Male;20;18-25;No;Student;University;5.2;Long;Cost_Sensitive;6.3;40.0;1000;5
STU_0568;Male;20;18-25;No;Student;University;6.0;Long;Comfort_Seeking;10.0;40.0;1200;4
STU_0569;Female;30;26-35;No;Student;University;6.8;Long;Comfort_Seeking;3.6;35.0;1200;2
STU_0570;Male;25;18-25;No;Student;University;1.6;Short;Cost_Sensitive;1.0;20.0;200;4
STU_0571;Male;20;18-25;No;Student;University;4.8;Medium;Comfort_Seeking;9.3;35.0;700;5
STU_0572;Female;25;18-25;No;Student;University;3.8;Medium;Time_Sensitive;6.1;40.0;1500;4
STU_0573;Male;25;18-25;No;Student;University;20.2;Long;Cost_Sensitive;17.7;90.0;900;3
STU_0574;Male;25;26-35;No;Student;University;4.4;Medium;Comfort_Seeking;5.5;25.0;1300;5
STU_0575;Female;20;18-25;Yes;Student;University;2.9;Medium;Cost_Sensitive;4.4;15.0;600;4
STU_0576;Female;45;36-45;No;Student;University;4.5;Medium;Comfort_Seeking;4.2;40.0;1500;4
STU_0577;Male;20;18-25;No;Student;University;4.2;Medium;Cost_Sensitive;5.3;25.0;700;2
STU_0578;Female;15;18-25;No;Student;University;1.3;Short;Eco_Conscious;3.2;5.0;1300;3
STU_0579;Male;30;26-35;No;Student;University;5.4;Long;Cost_Sensitive;9.7;40.0;1100;4
STU_0580;Male;15;18-25;No;Student;University;3.5;Medium;Time_Sensitive;6.2;25.0;900;5
STU_0581;Male;20;18-25;No;Student;University;4.2;Medium;Eco_Conscious;8.2;35.0;900;3
STU_0582;Other_NA;15;18-25;No;Student;University;2.5;Medium;Cost_Sensitive;1.2;15.0;1200;3
STU_0583;Male;30;26-35;No;Student;University;2.2;Medium;Eco_Conscious;2.8;25.0;1400;2
STU_0584;Male;25;18-25;No;Student;University;7.0;Long;Time_Sensitive;7.9;50.0;1200;4
STU_0585;Female;45;46-55;No;Student;University;8.1;Long;Cost_Sensitive;4.9;50.0;1000;1
STU_0586;Male;50;46-55;No;Student;University;5.4;Long;Comfort_Seeking;8.2;30.0;800;1
STU_0587;Male;20;18-25;No;Student;University;1.5;Short;Time_Sensitive;3.9;25.0;1000;1
STU_0588;Male;20;18-25;No;Student;University;5.6;Long;Time_Sensitive;5.6;35.0;900;4
STU_0589;Male;20;18-25;No;Student;University;1.5;Short;Time_Sensitive;2.4;10.0;1000;3
STU_0590;Male;20;18-25;Yes;Student;University;2.9;Medium;Time_Sensitive;6.2;30.0;500;3
STU_0591;Male;20;18-25;No;Student;University;7.0;Long;Cost_Sensitive;6.0;50.0;1400;5
STU_0592;Female;20;18-25;Yes;Student;University;6.2;Long;Time_Sensitive;9.1;50.0;400;3
STU_0593;Male;25;18-25;No;Student;University;5.5;Long;Time_Sensitive;5.7;35.0;800;3
STU_0594;Male;25;26-35;No;Student;University;9.1;Long;Eco_Conscious;10.6;65.0;900;5
STU_0595;Female;25;26-35;No;Student;University;5.8;Long;Comfort_Seeking;6.6;35.0;1100;3
STU_0596;Male;30;26-35;No;Student;University;1.3;Short;Eco_Conscious;6.6;10.0;600;4
STU_0597;Female;20;18-25;No;Student;University;3.4;Medium;Cost_Sensitive;2.8;30.0;800;2
STU_0598;Male;20;18-25;No;Student;University;4.1;Medium;Cost_Sensitive;4.0;35.0;700;4
STU_0599;Male;15;18-25;No;Student;University;3.8;Medium;Cost_Sensitive;2.0;30.0;1300;3
STU_0600;Male;40;36-45;Yes;Student;University;2.9;Medium;Cost_Sensitive;2.0;25.0;300;5
STU_0601;Male;15;18-25;No;Student;University;2.3;Medium;Time_Sensitive;4.7;20.0;1000;3
STU_0602;Male;30;26-35;No;Student;University;17.2;Long;Cost_Sensitive;19.0;90.0;800;3
STU_0603;Male;20;18-25;No;Student;University;3.4;Medium;Cost_Sensitive;5.8;30.0;1000;4
STU_0604;Male;15;18-25;No;Student;University;16.7;Long;Cost_Sensitive;15.7;90.0;1000;5
STU_0605;Male;30;26-35;No;Student;University;2.2;Medium;Cost_Sensitive;1.7;15.0;1700;2
STU_0606;Male;20;18-25;No;Student;University;6.2;Long;Cost_Sensitive;8.4;40.0;1500;5
STU_0607;Male;30;26-35;No;Student;University;4.8;Medium;Cost_Sensitive;3.9;30.0;900;3
STU_0608;Male;40;36-45;No;Student;University;2.4;Medium;Eco_Conscious;1.2;25.0;1200;4
STU_0609;Male;20;18-25;No;Student;University;3.2;Medium;Time_Sensitive;3.7;25.0;1500;3
STU_0610;Female;25;18-25;No;Student;University;4.2;Medium;Cost_Sensitive;1.4;35.0;900;4
STU_0611;Male;20;18-25;No;Student;University;2.6;Medium;Time_Sensitive;1.2;25.0;700;3
STU_0612;Female;40;36-45;No;Student;University;3.6;Medium;Time_Sensitive;8.0;30.0;500;3
STU_0613;Male;20;18-25;No;Student;University;1.0;Short;Cost_Sensitive;1.0;5.0;1600;1
STU_0614;Male;20;18-25;No;Student;University;6.4;Long;Cost_Sensitive;4.8;45.0;1100;2
STU_0615;Female;25;18-25;No;Student;University;8.6;Long;Time_Sensitive;9.0;50.0;1300;5
STU_0616;Female;30;26-35;No;Student;University;5.5;Long;Eco_Conscious;6.4;40.0;900;5
STU_0617;Male;20;18-25;No;Student;University;15.9;Long;Cost_Sensitive;14.6;90.0;700;4
STU_0618;Male;30;26-35;No;Student;University;6.3;Long;Cost_Sensitive;3.2;45.0;800;3
STU_0619;Female;45;46-55;No;Student;University;8.2;Long;Comfort_Seeking;10.0;55.0;600;3
STU_0620;Female;15;18-25;No;Student;University;8.7;Long;Cost_Sensitive;8.1;50.0;1400;4
STU_0621;Male;15;18-25;No;Student;University;0.8;Short;Cost_Sensitive;4.4;15.0;1700;5
STU_0622;Male;50;46-55;No;Student;University;5.4;Long;Comfort_Seeking;4.9;35.0;1000;4
STU_0623;Male;20;18-25;No;Student;University;1.9;Short;Comfort_Seeking;4.9;25.0;600;5
STU_0624;Male;25;26-35;No;Student;University;2.1;Medium;Time_Sensitive;5.6;15.0;1300;5
STU_0625;Male;20;18-25;No;Student;University;2.3;Medium;Time_Sensitive;2.6;15.0;1600;5
STU_0626;Male;20;18-25;No;Student;University;3.5;Medium;Cost_Sensitive;6.1;25.0;1500;3
STU_0627;Male;25;26-35;No;Student;University;6.2;Long;Cost_Sensitive;4.4;35.0;1100;1
STU_0628;Female;20;18-25;No;Student;University;5.4;Long;Time_Sensitive;6.6;35.0;1100;4
STU_0629;Male;25;18-25;No;Student;University;4.2;Medium;Cost_Sensitive;7.2;30.0;1100;4
STU_0630;Male;20;18-25;No;Student;University;6.4;Long;Time_Sensitive;7.9;45.0;1600;3
STU_0631;Female;20;18-25;No;Student;University;6.7;Long;Comfort_Seeking;11.5;50.0;1400;3
STU_0632;Female;20;18-25;No;Student;University;5.5;Long;Comfort_Seeking;7.2;40.0;1000;4
STU_0633;Male;20;18-25;No;Student;University;1.5;Short;Cost_Sensitive;2.1;15.0;1000;4
STU_0634;Male;40;36-45;No;Student;University;2.7;Medium;Eco_Conscious;8.9;15.0;1000;3
STU_0635;Male;20;18-25;No;Student;University;4.3;Medium;Time_Sensitive;8.1;30.0;800;4
STU_0636;Male;15;18-25;No;Student;University;6.5;Long;Comfort_Seeking;4.1;40.0;1600;4
STU_0637;Male;25;18-25;No;Student;University;1.9;Short;Cost_Sensitive;1.7;20.0;900;4
STU_0638;Male;25;26-35;No;Student;University;4.2;Medium;Cost_Sensitive;3.2;25.0;1300;2
STU_0639;Male;20;18-25;No;Student;University;1.7;Short;Cost_Sensitive;4.1;10.0;900;4
STU_0640;Male;50;46-55;No;Student;University;7.7;Long;Time_Sensitive;9.1;50.0;800;4
STU_0641;Male;20;18-25;No;Student;University;4.8;Medium;Time_Sensitive;6.6;45.0;1100;2
STU_0642;Male;20;18-25;No;Student;University;1.9;Short;Eco_Conscious;1.0;15.0;1300;4
STU_0643;Male;20;18-25;No;Student;University;1.9;Short;Eco_Conscious;2.0;20.0;1100;3
STU_0644;Male;20;18-25;No;Student;University;5.3;Long;Time_Sensitive;5.7;40.0;800;3
STU_0645;Male;20;18-25;No;Student;University;9.4;Long;Time_Sensitive;6.2;60.0;1200;3
STU_0646;Female;20;18-25;No;Student;University;2.2;Medium;Cost_Sensitive;1.8;20.0;900;3
STU_0647;Male;30;26-35;No;Student;University;6.7;Long;Comfort_Seeking;9.6;45.0;1700;3
STU_0648;Female;25;18-25;No;Student;University;3.1;Medium;Comfort_Seeking;1.3;25.0;1100;5
STU_0649;Female;20;18-25;No;Student;University;6.8;Long;Comfort_Seeking;9.9;40.0;900;2
STU_0650;Male;20;18-25;No;Student;University;6.3;Long;Comfort_Seeking;8.8;45.0;1800;5
STU_0651;Male;30;26-35;No;Student;University;4.6;Medium;Cost_Sensitive;4.9;35.0;1400;4
STU_0652;Male;15;18-25;No;Student;University;1.4;Short;Cost_Sensitive;1.6;20.0;800;3
STU_0653;Male;15;18-25;No;Student;University;6.3;Long;Time_Sensitive;8.3;40.0;900;2
STU_0654;Female;25;18-25;No;Student;University;5.6;Long;Comfort_Seeking;4.9;45.0;1300;4
STU_0655;Male;30;26-35;No;Student;University;5.4;Long;Cost_Sensitive;4.7;45.0;1200;4
STU_0656;Male;15;18-25;No;Student;University;4.7;Medium;Cost_Sensitive;5.5;25.0;1500;2
STU_0657;Male;20;18-25;No;Student;University;2.5;Medium;Comfort_Seeking;1.0;20.0;900;3
STU_0658;Male;30;26-35;No;Student;University;7.9;Long;Cost_Sensitive;5.6;55.0;1400;4
STU_0659;Female;25;26-35;No;Student;University;7.1;Long;Time_Sensitive;7.0;45.0;400;1
STU_0660;Male;15;18-25;No;Student;University;2.2;Medium;Eco_Conscious;4.3;25.0;1100;5
STU_0661;Male;25;26-35;No;Student;University;9.1;Long;Cost_Sensitive;7.8;60.0;900;4
STU_0662;Other_NA;25;18-25;No;Student;University;4.6;Medium;Cost_Sensitive;5.0;35.0;1000;3
STU_0663;Male;20;18-25;No;Student;University;4.5;Medium;Eco_Conscious;2.4;35.0;1100;3
STU_0664;Male;25;18-25;No;Student;University;3.8;Medium;Eco_Conscious;6.4;30.0;1500;1
STU_0665;Male;25;18-25;No;Student;University;4.0;Medium;Comfort_Seeking;5.3;25.0;700;5
STU_0666;Male;15;18-25;No;Student;University;9.4;Long;Time_Sensitive;10.0;55.0;400;2
STU_0667;Male;35;36-45;No;Student;University;7.7;Long;Cost_Sensitive;8.9;55.0;800;3
STU_0668;Male;20;18-25;No;Student;University;7.6;Long;Eco_Conscious;8.1;60.0;1500;4
STU_0669;Male;15;18-25;No;Student;University;4.7;Medium;Time_Sensitive;4.6;35.0;600;3
STU_0670;Male;15;18-25;No;Student;University;7.1;Long;Cost_Sensitive;9.6;55.0;1000;4
STU_0671;Male;45;46-55;No;Student;University;2.6;Medium;Comfort_Seeking;4.0;20.0;1300;5
STU_0672;Female;20;18-25;No;Student;University;5.9;Long;Cost_Sensitive;6.2;40.0;1100;4
STU_0673;Male;20;18-25;No;Student;University;3.8;Medium;Cost_Sensitive;4.8;35.0;1500;5
STU_0674;Male;20;18-25;No;Student;University;1.3;Short;Cost_Sensitive;2.5;20.0;400;5
STU_0675;Male;15;18-25;No;Student;University;1.7;Short;Time_Sensitive;2.6;25.0;1000;3
STU_0676;Other_NA;40;36-45;Yes;Student;University;2.9;Medium;Eco_Conscious;4.7;25.0;900;3
STU_0677;Male;50;46-55;No;Student;University;5.4;Long;Eco_Conscious;4.4;30.0;600;3
STU_0678;Male;20;18-25;No;Student;University;2.9;Medium;Eco_Conscious;2.4;25.0;1500;4
STU_0679;Female;40;36-45;No;Student;University;3.0;Medium;Comfort_Seeking;5.0;30.0;1000;3
STU_0680;Female;20;18-25;No;Student;University;6.6;Long;Cost_Sensitive;6.8;45.0;1300;5
STU_0681;Female;25;26-35;No;Student;University;3.0;Medium;Cost_Sensitive;5.8;25.0;1600;4
STU_0682;Male;20;18-25;No;Student;University;9.2;Long;Cost_Sensitive;10.0;60.0;1300;3
STU_0683;Male;15;18-25;No;Student;University;8.3;Long;Cost_Sensitive;7.6;50.0;900;4
STU_0684;Female;15;18-25;No;Student;University;4.3;Medium;Eco_Conscious;6.2;35.0;1300;3
STU_0685;Female;15;18-25;No;Student;University;6.6;Long;Eco_Conscious;9.2;45.0;900;5
STU_0686;Male;20;18-25;No;Student;University;6.0;Long;Eco_Conscious;7.4;40.0;1200;4
STU_0687;Male;20;18-25;No;Student;University;3.6;Medium;Cost_Sensitive;5.8;35.0;700;1
STU_0688;Male;15;18-25;No;Student;University;7.0;Long;Time_Sensitive;7.1;50.0;1200;3
STU_0689;Female;30;26-35;No;Student;University;7.6;Long;Time_Sensitive;9.8;50.0;1600;5
STU_0690;Male;15;18-25;No;Student;University;2.4;Medium;Cost_Sensitive;2.5;20.0;1000;4
STU_0691;Male;20;18-25;No;Student;University;4.6;Medium;Eco_Conscious;6.0;30.0;1500;5
STU_0692;Male;55;46-55;No;Student;University;4.6;Medium;Comfort_Seeking;10.0;30.0;2000;2
STU_0693;Male;20;18-25;No;Student;University;6.9;Long;Time_Sensitive;8.4;35.0;1100;3
STU_0694;Male;25;18-25;No;Student;University;3.2;Medium;Eco_Conscious;3.5;25.0;1400;3
STU_0695;Male;20;18-25;No;Student;University;3.0;Medium;Time_Sensitive;3.3;20.0;1300;4
STU_0696;Male;30;26-35;No;Student;University;4.6;Medium;Cost_Sensitive;5.3;35.0;1200;3
STU_0697;Male;20;18-25;No;Student;University;8.4;Long;Eco_Conscious;10.2;55.0;1400;2
STU_0698;Male;25;18-25;No;Student;University;2.1;Medium;Time_Sensitive;3.5;15.0;1100;4
STU_0699;Male;25;26-35;No;Student;University;2.3;Medium;Cost_Sensitive;2.3;20.0;900;4
STU_0700;Male;40;36-45;No;Student;University;3.1;Medium;Eco_Conscious;3.0;20.0;600;3
STU_0701;Male;15;18-25;No;Student;University;3.4;Medium;Comfort_Seeking;4.7;25.0;1000;4
STU_0702;Male;20;18-25;No;Student;University;1.5;Short;Time_Sensitive;2.8;15.0;1500;4
STU_0703;Male;20;18-25;No;Student;University;10.1;Long;Time_Sensitive;10.9;65.0;800;3
STU_0704;Male;25;26-35;No;Student;University;3.9;Medium;Comfort_Seeking;6.5;30.0;1200;3
STU_0705;Male;20;18-25;Yes;Student;University;3.6;Medium;Comfort_Seeking;9.4;25.0;600;3
STU_0706;Other_NA;15;18-25;No;Student;University;10.9;Long;Eco_Conscious;8.1;65.0;900;4
STU_0707;Male;35;36-45;No;Student;University;6.4;Long;Time_Sensitive;8.2;40.0;500;5
STU_0708;Female;15;18-25;No;Student;University;3.1;Medium;Comfort_Seeking;4.3;35.0;1600;3
STU_0709;Male;20;18-25;No;Student;University;4.6;Medium;Cost_Sensitive;2.1;30.0;1300;3
STU_0710;Female;20;18-25;No;Student;University;4.1;Medium;Eco_Conscious;7.2;35.0;2100;5
STU_0711;Female;20;18-25;No;Student;University;9.8;Long;Cost_Sensitive;10.6;60.0;1500;5
STU_0712;Male;20;18-25;No;Student;University;3.8;Medium;Eco_Conscious;6.2;30.0;1600;4
STU_0713;Male;25;18-25;No;Student;University;1.8;Short;Cost_Sensitive;1.0;20.0;500;5
STU_0714;Male;20;18-25;No;Student;University;1.4;Short;Time_Sensitive;2.3;15.0;500;4
STU_0715;Male;20;18-25;No;Student;University;10.0;Long;Time_Sensitive;8.1;65.0;1200;4
STU_0716;Female;45;36-45;No;Student;University;2.6;Medium;Cost_Sensitive;7.6;35.0;700;3
STU_0717;Female;20;18-25;No;Student;University;6.2;Long;Eco_Conscious;8.9;45.0;900;3
STU_0718;Female;45;46-55;No;Student;University;4.4;Medium;Comfort_Seeking;4.0;40.0;1900;2
STU_0719;Male;20;18-25;No;Student;University;3.3;Medium;Comfort_Seeking;1.5;30.0;1600;5
STU_0720;Female;30;26-35;No;Student;University;3.6;Medium;Cost_Sensitive;4.9;25.0;800;5
STU_0721;Female;25;26-35;No;Student;University;10.6;Long;Eco_Conscious;12.5;70.0;300;4
STU_0722;Male;15;18-25;No;Student;University;1.8;Short;Eco_Conscious;1.0;15.0;800;3
STU_0723;Male;30;26-35;No;Student;University;3.4;Medium;Time_Sensitive;2.7;25.0;1000;2
STU_0724;Female;30;26-35;No;Student;University;7.2;Long;Cost_Sensitive;5.6;45.0;1000;3
STU_0725;Male;20;18-25;No;Student;University;2.0;Short;Eco_Conscious;4.8;20.0;700;3
STU_0726;Female;20;18-25;No;Student;University;9.1;Long;Comfort_Seeking;8.6;50.0;1500;4
STU_0727;Male;20;18-25;No;Student;University;7.1;Long;Eco_Conscious;6.9;60.0;900;5
STU_0728;Female;25;26-35;No;Student;University;4.9;Medium;Time_Sensitive;6.0;40.0;1400;1
STU_0729;Male;30;26-35;No;Student;University;3.1;Medium;Eco_Conscious;2.6;25.0;1200;1
STU_0730;Male;30;26-35;No;Student;University;1.8;Short;Cost_Sensitive;1.0;20.0;1500;4
STU_0731;Male;25;18-25;Yes;Student;University;6.4;Long;Eco_Conscious;9.4;50.0;500;3
STU_0732;Female;35;26-35;No;Student;University;21.1;Long;Eco_Conscious;22.0;90.0;800;5
STU_0733;Female;20;18-25;No;Student;University;4.6;Medium;Cost_Sensitive;5.7;35.0;900;3
STU_0734;Male;20;18-25;No;Student;University;1.4;Short;Comfort_Seeking;3.2;15.0;900;3
STU_0735;Male;20;18-25;No;Student;University;5.5;Long;Cost_Sensitive;8.4;45.0;1900;3
STU_0736;Female;25;18-25;No;Student;University;7.0;Long;Comfort_Seeking;7.7;45.0;1200;2
STU_0737;Male;20;18-25;No;Student;University;2.5;Medium;Time_Sensitive;2.8;25.0;1200;4
STU_0738;Female;25;18-25;No;Student;University;2.9;Medium;Cost_Sensitive;4.0;30.0;1500;2
STU_0739;Male;15;18-25;No;Student;University;2.7;Medium;Time_Sensitive;6.3;20.0;1200;3
STU_0740;Male;20;18-25;No;Student;University;3.1;Medium;Time_Sensitive;4.2;15.0;1500;4
STU_0741;Male;15;18-25;No;Student;University;3.8;Medium;Cost_Sensitive;3.5;25.0;1000;1
STU_0742;Male;20;18-25;No;Student;University;2.5;Medium;Time_Sensitive;3.9;25.0;1000;1
STU_0743;Female;20;18-25;No;Student;University;2.0;Medium;Eco_Conscious;4.4;20.0;800;4
STU_0744;Male;20;18-25;No;Student;University;4.7;Medium;Eco_Conscious;6.4;40.0;1800;4
STU_0745;Male;20;18-25;No;Student;University;3.8;Medium;Cost_Sensitive;5.7;25.0;1100;5
STU_0746;Female;20;18-25;No;Student;University;3.3;Medium;Time_Sensitive;2.8;35.0;700;3
STU_0747;Male;15;18-25;No;Student;University;4.4;Medium;Cost_Sensitive;6.6;35.0;1200;2
STU_0748;Male;20;18-25;No;Student;University;1.7;Short;Eco_Conscious;3.0;20.0;900;2
STU_0749;Female;20;18-25;No;Student;University;4.9;Medium;Cost_Sensitive;4.4;40.0;1000;3
