profile_id,archetype,seed,beta,phi,algorithm,raw_hv,nHV
TIME_0005,time_sensitive,3,0.2,0.0,PI-NSGA-III,3.323561591802099e-06,0.2715387954843205
TIME_0005,time_sensitive,3,0.2,0.0,NSGA-II,4.075842480204997e-06,0.3330010072292927
TIME_0005,time_sensitive,2,0.2,0.0,PI-NSGA-III,8.386378278334257e-06,0.6851767278186643
TIME_0005,time_sensitive,2,0.2,0.0,NSGA-II,8.406550434783559e-06,0.6868248161459803
TIME_0005,time_sensitive,4,0.2,0.0,PI-NSGA-III,1.1963575219524677e-05,0.9774378223676475
TIME_0005,time_sensitive,4,0.2,0.0,NSGA-II,1.2239730186156813e-05,1.0
COMF_0006,comfort_seeker,0,0.2,0.0,PI-NSGA-III,0.00039241047377075553,1.6912587928833137e-05
COMF_0006,comfort_seeker,0,0.2,0.0,NSGA-II,0.00043140018451516467,1.8593014307232553e-05
COMF_0006,comfort_seeker,1,0.2,0.0,PI-NSGA-III,23.202272497975382,1.0
COMF_0006,comfort_seeker,1,0.2,0.0,NSGA-II,22.51087886825373,0.9702014692835806
COMF_0006,comfort_seeker,3,0.2,0.0,PI-NSGA-III,11.449760982142644,0.4934758430727742
COMF_0006,comfort_seeker,3,0.2,0.0,NSGA-II,11.868497126291539,0.511523047034603
COMF_0006,comfort_seeker,2,0.2,0.0,PI-NSGA-III,0.00021259464336519543,9.162664708111945e-06
COMF_0006,comfort_seeker,2,0.2,0.0,NSGA-II,0.0002189646195438082,9.437205754863664e-06
COMF_0006,comfort_seeker,4,0.2,0.0,PI-NSGA-III,2.732199160617525,0.11775567073681836
COMF_0006,comfort_seeker,4,0.2,0.0,NSGA-II,2.813050022832879,0.12124028036815551
COMF_0007,comfort_seeker,0,0.2,0.0,PI-NSGA-III,1.2934945395047527e-05,6.2406174957764315e-06
COMF_0007,comfort_seeker,0,0.2,0.0,NSGA-II,1.4547027955569344e-05,7.018385806702614e-06
COMF_0007,comfort_seeker,1,0.2,0.0,PI-NSGA-III,2.019880911127309,0.9745154516224076
COMF_0007,comfort_seeker,1,0.2,0.0,NSGA-II,2.072702806060735,1.0
COMF_0007,comfort_seeker,2,0.2,0.0,PI-NSGA-III,1.5889680096869798e-05,7.666164223065269e-06
COMF_0007,comfort_seeker,2,0.2,0.0,NSGA-II,1.5818382444267478e-05,7.63176582673279e-06
COMF_0007,comfort_seeker,3,0.2,0.0,PI-NSGA-III,2.3313865938205244e-05,1.1248050550244728e-05
COMF_0007,comfort_seeker,3,0.2,0.0,NSGA-II,2.4442043666546308e-05,1.1792353247689914e-05
COMF_0007,comfort_seeker,4,0.2,0.0,PI-NSGA-III,1.4702565720501785e-05,7.093426842242121e-06
COMF_0007,comfort_seeker,4,0.2,0.0,NSGA-II,1.529550586581064e-05,7.379497833015645e-06
ECO__0000,eco_conscious,0,0.2,0.04,PI-NSGA-III,4.442735277605822e-06,0.5431993884125641
ECO__0000,eco_conscious,0,0.2,0.04,NSGA-II,5.083147273074975e-06,0.6215005660731833
ECO__0000,eco_conscious,1,0.2,0.04,PI-NSGA-III,6.403695213960859e-06,0.7829598448815405
ECO__0000,eco_conscious,1,0.2,0.04,NSGA-II,6.677840361854859e-06,0.8164787172354528
ECO__0000,eco_conscious,2,0.2,0.04,PI-NSGA-III,3.7445968442707444e-06,0.45784017920501374
ECO__0000,eco_conscious,2,0.2,0.04,NSGA-II,3.986121154175516e-06,0.4873706034210025
ECO__0000,eco_conscious,3,0.2,0.04,PI-NSGA-III,4.908507272721326e-06,0.6001478778176736
ECO__0000,eco_conscious,3,0.2,0.04,NSGA-II,5.3463910248428535e-06,0.6536865587170663
ECO__0000,eco_conscious,4,0.2,0.04,PI-NSGA-III,7.72212909646528e-06,0.9441606443639593
ECO__0000,eco_conscious,4,0.2,0.04,NSGA-II,8.17882967539634e-06,1.0
ECO__0001,eco_conscious,0,0.2,0.04,PI-NSGA-III,0.0259572521647889,0.9456393115983691
ECO__0001,eco_conscious,0,0.2,0.04,NSGA-II,0.027449421620294734,1.0
ECO__0001,eco_conscious,1,0.2,0.04,PI-NSGA-III,0.022979344906935355,0.8371522440365583
ECO__0001,eco_conscious,1,0.2,0.04,NSGA-II,0.024958550887755136,0.9092559848074186
ECO__0001,eco_conscious,2,0.2,0.04,PI-NSGA-III,0.01875002624755165,0.683075458088662
ECO__0001,eco_conscious,2,0.2,0.04,NSGA-II,0.023073086770151446,0.8405673201176799
ECO__0001,eco_conscious,3,0.2,0.04,PI-NSGA-III,0.019431167786533157,0.707889880352405
ECO__0001,eco_conscious,3,0.2,0.04,NSGA-II,0.019883708427019402,0.724376225556548
ECO__0001,eco_conscious,4,0.2,0.04,PI-NSGA-III,0.017276962300593716,0.6294107955928657
ECO__0001,eco_conscious,4,0.2,0.04,NSGA-II,0.018564672411853268,0.6763228992091941
COST_0002,cost_sensitive,0,0.2,0.04,PI-NSGA-III,0.00014810143500997762,0.9562973294748145
COST_0002,cost_sensitive,0,0.2,0.04,NSGA-II,0.00015486965240330946,1.0
COST_0002,cost_sensitive,1,0.2,0.04,PI-NSGA-III,5.06236864170025e-05,0.3268793183907263
COST_0002,cost_sensitive,1,0.2,0.04,NSGA-II,5.925392294562356e-05,0.38260512647962364
COST_0002,cost_sensitive,2,0.2,0.04,PI-NSGA-III,0.00013489586240094235,0.8710283797218603
COST_0002,cost_sensitive,2,0.2,0.04,NSGA-II,0.00013726745239389125,0.8863418382086969
COST_0002,cost_sensitive,3,0.2,0.04,PI-NSGA-III,3.339724868606285e-05,0.21564746977729496
COST_0002,cost_sensitive,3,0.2,0.04,NSGA-II,3.603762532331022e-05,0.23269649517557853
COST_0002,cost_sensitive,4,0.2,0.04,PI-NSGA-III,2.600857061747835e-05,0.16793845801207832
COST_0002,cost_sensitive,4,0.2,0.04,NSGA-II,3.0915864718353885e-05,0.1996250668778103
COST_0003,cost_sensitive,0,0.2,0.04,PI-NSGA-III,3.928894819328066e-06,0.9847615263720669
COST_0003,cost_sensitive,0,0.2,0.04,NSGA-II,3.989691630015644e-06,1.0
COST_0003,cost_sensitive,1,0.2,0.04,PI-NSGA-III,3.0769519287349837e-06,0.7712255016368066
COST_0003,cost_sensitive,1,0.2,0.04,NSGA-II,3.29325398495545e-06,0.8254407333587676
COST_0003,cost_sensitive,2,0.2,0.04,PI-NSGA-III,1.5267969590855368e-06,0.3826854555873407
COST_0003,cost_sensitive,2,0.2,0.04,NSGA-II,1.618933495752179e-06,0.4057791042226065
COST_0003,cost_sensitive,3,0.2,0.04,PI-NSGA-III,3.3541885818086094e-06,0.8407137425293837
COST_0003,cost_sensitive,3,0.2,0.04,NSGA-II,3.5334577054708007e-06,0.8856468201420733
COST_0003,cost_sensitive,4,0.2,0.04,PI-NSGA-III,2.8273681903076337e-06,0.7086683514676916
COST_0003,cost_sensitive,4,0.2,0.04,NSGA-II,3.2295631972586764e-06,0.8094768961494934
TIME_0004,time_sensitive,0,0.2,0.04,PI-NSGA-III,1.6762626067220686e-05,0.9302220041705106
TIME_0004,time_sensitive,0,0.2,0.04,NSGA-II,1.7510067505681387e-05,0.9717003781494323
TIME_0004,time_sensitive,1,0.2,0.04,PI-NSGA-III,1.4808409753192401e-05,0.821775093231364
TIME_0004,time_sensitive,1,0.2,0.04,NSGA-II,1.563446812660936e-05,0.867616220546397
TIME_0004,time_sensitive,2,0.2,0.04,PI-NSGA-III,5.979648081279255e-06,0.331833460944357
TIME_0004,time_sensitive,2,0.2,0.04,NSGA-II,7.3810506595131895e-06,0.40960263086718385
TIME_0004,time_sensitive,3,0.2,0.04,PI-NSGA-III,1.4735142964481337e-05,0.8177092399002311
TIME_0004,time_sensitive,3,0.2,0.04,NSGA-II,1.570960636179101e-05,0.871785927574414
TIME_0004,time_sensitive,4,0.2,0.04,PI-NSGA-III,1.6759927086325802e-05,0.9300722274346228
TIME_0004,time_sensitive,4,0.2,0.04,NSGA-II,1.802002746878484e-05,1.0
TIME_0005,time_sensitive,0,0.2,0.04,PI-NSGA-III,8.106145216854792e-06,0.6622813651581043
TIME_0005,time_sensitive,0,0.2,0.04,NSGA-II,8.159125420711442e-06,0.666609908602352
TIME_0005,time_sensitive,1,0.2,0.04,PI-NSGA-III,5.518986262900441e-06,0.4509075101297934
TIME_0005,time_sensitive,1,0.2,0.04,NSGA-II,6.465229696085509e-06,0.5282166843348975
TIME_0005,time_sensitive,3,0.2,0.04,PI-NSGA-III,3.323561591802099e-06,0.2715387954843205
TIME_0005,time_sensitive,3,0.2,0.04,NSGA-II,4.075842480204997e-06,0.3330010072292927
TIME_0005,time_sensitive,2,0.2,0.04,PI-NSGA-III,8.386378278334257e-06,0.6851767278186643
TIME_0005,time_sensitive,2,0.2,0.04,NSGA-II,8.406550434783559e-06,0.6868248161459803
TIME_0005,time_sensitive,4,0.2,0.04,PI-NSGA-III,1.1963575219524677e-05,0.9774378223676475
TIME_0005,time_sensitive,4,0.2,0.04,NSGA-II,1.2239730186156813e-05,1.0
COMF_0006,comfort_seeker,0,0.2,0.04,PI-NSGA-III,0.00039241047377075553,1.6912587928833137e-05
COMF_0006,comfort_seeker,0,0.2,0.04,NSGA-II,0.00043140018451516467,1.8593014307232553e-05
COMF_0006,comfort_seeker,1,0.2,0.04,PI-NSGA-III,23.202272497975382,1.0
COMF_0006,comfort_seeker,1,0.2,0.04,NSGA-II,22.51087886825373,0.9702014692835806
COMF_0006,comfort_seeker,3,0.2,0.04,PI-NSGA-III,11.449760982142644,0.4934758430727742
COMF_0006,comfort_seeker,3,0.2,0.04,NSGA-II,11.868497126291539,0.511523047034603
COMF_0006,comfort_seeker,2,0.2,0.04,PI-NSGA-III,0.00021259464336519543,9.162664708111945e-06
COMF_0006,comfort_seeker,2,0.2,0.04,NSGA-II,0.0002189646195438082,9.437205754863664e-06
COMF_0006,comfort_seeker,4,0.2,0.04,PI-NSGA-III,2.732199160617525,0.11775567073681836
COMF_0006,comfort_seeker,4,0.2,0.04,NSGA-II,2.813050022832879,0.12124028036815551
COMF_0007,comfort_seeker,0,0.2,0.04,PI-NSGA-III,1.2934945395047527e-05,6.2406174957764315e-06
COMF_0007,comfort_seeker,0,0.2,0.04,NSGA-II,1.4547027955569344e-05,7.018385806702614e-06
COMF_0007,comfort_seeker,1,0.2,0.04,PI-NSGA-III,2.019880911127309,0.9745154516224076
COMF_0007,comfort_seeker,1,0.2,0.04,NSGA-II,2.072702806060735,1.0
COMF_0007,comfort_seeker,2,0.2,0.04,PI-NSGA-III,1.5889680096869798e-05,7.666164223065269e-06
COMF_0007,comfort_seeker,2,0.2,0.04,NSGA-II,1.5818382444267478e-05,7.63176582673279e-06
COMF_0007,comfort_seeker,3,0.2,0.04,PI-NSGA-III,2.3313865938205244e-05,1.1248050550244728e-05
COMF_0007,comfort_seeker,3,0.2,0.04,NSGA-II,2.4442043666546308e-05,1.1792353247689914e-05
COMF_0007,comfort_seeker,4,0.2,0.04,PI-NSGA-III,1.4702565720501785e-05,7.093426842242121e-06
COMF_0007,comfort_seeker,4,0.2,0.04,NSGA-II,1.529550586581064e-05,7.379497833015645e-06
ECO__0000,eco_conscious,0,0.2,0.08,PI-NSGA-III,4.442735277605822e-06,0.5431993884125641
ECO__0000,eco_conscious,0,0.2,0.08,NSGA-II,5.083147273074975e-06,0.6215005660731833
ECO__0000,eco_conscious,1,0.2,0.08,PI-NSGA-III,6.403695213960859e-06,0.7829598448815405
ECO__0000,eco_conscious,1,0.2,0.08,NSGA-II,6.677840361854859e-06,0.8164787172354528
ECO__0000,eco_conscious,2,0.2,0.08,PI-NSGA-III,3.7445968442707444e-06,0.45784017920501374
ECO__0000,eco_conscious,2,0.2,0.08,NSGA-II,3.986121154175516e-06,0.4873706034210025
ECO__0000,eco_conscious,3,0.2,0.08,PI-NSGA-III,4.908507272721326e-06,0.6001478778176736
ECO__0000,eco_conscious,3,0.2,0.08,NSGA-II,5.3463910248428535e-06,0.6536865587170663
ECO__0000,eco_conscious,4,0.2,0.08,PI-NSGA-III,7.72212909646528e-06,0.9441606443639593
ECO__0000,eco_conscious,4,0.2,0.08,NSGA-II,8.17882967539634e-06,1.0
ECO__0001,eco_conscious,0,0.2,0.08,PI-NSGA-III,0.0259572521647889,0.9456393115983691
ECO__0001,eco_conscious,0,0.2,0.08,NSGA-II,0.027449421620294734,1.0
ECO__0001,eco_conscious,1,0.2,0.08,PI-NSGA-III,0.022979344906935355,0.8371522440365583
ECO__0001,eco_conscious,1,0.2,0.08,NSGA-II,0.024958550887755136,0.9092559848074186
ECO__0001,eco_conscious,2,0.2,0.08,PI-NSGA-III,0.01875002624755165,0.683075458088662
ECO__0001,eco_conscious,2,0.2,0.08,NSGA-II,0.023073086770151446,0.8405673201176799
ECO__0001,eco_conscious,3,0.2,0.08,PI-NSGA-III,0.019431167786533157,0.707889880352405
ECO__0001,eco_conscious,3,0.2,0.08,NSGA-II,0.019883708427019402,0.724376225556548
ECO__0001,eco_conscious,4,0.2,0.08,PI-NSGA-III,0.017276962300593716,0.6294107955928657
ECO__0001,eco_conscious,4,0.2,0.08,NSGA-II,0.018564672411853268,0.6763228992091941
COST_0002,cost_sensitive,0,0.2,0.08,PI-NSGA-III,0.00014810143500997762,0.9562973294748145
COST_0002,cost_sensitive,0,0.2,0.08,NSGA-II,0.00015486965240330946,1.0
COST_0002,cost_sensitive,1,0.2,0.08,PI-NSGA-III,5.06236864170025e-05,0.3268793183907263
COST_0002,cost_sensitive,1,0.2,0.08,NSGA-II,5.925392294562356e-05,0.38260512647962364
COST_0002,cost_sensitive,3,0.2,0.08,PI-NSGA-III,3.339724868606285e-05,0.21564746977729496
COST_0002,cost_sensitive,3,0.2,0.08,NSGA-II,3.603762532331022e-05,0.23269649517557853
COST_0002,cost_sensitive,2,0.2,0.08,PI-NSGA-III,0.00013489586240094235,0.8710283797218603
COST_0002,cost_sensitive,2,0.2,0.08,NSGA-II,0.00013726745239389125,0.8863418382086969
COST_0002,cost_sensitive,4,0.2,0.08,PI-NSGA-III,2.600857061747835e-05,0.16793845801207832
COST_0002,cost_sensitive,4,0.2,0.08,NSGA-II,3.0915864718353885e-05,0.1996250668778103
COST_0003,cost_sensitive,0,0.2,0.08,PI-NSGA-III,3.928894819328066e-06,0.9847615263720669
COST_0003,cost_sensitive,0,0.2,0.08,NSGA-II,3.989691630015644e-06,1.0
COST_0003,cost_sensitive,1,0.2,0.08,PI-NSGA-III,3.0769519287349837e-06,0.7712255016368066
COST_0003,cost_sensitive,1,0.2,0.08,NSGA-II,3.29325398495545e-06,0.8254407333587676
COST_0003,cost_sensitive,2,0.2,0.08,PI-NSGA-III,1.5267969590855368e-06,0.3826854555873407
COST_0003,cost_sensitive,2,0.2,0.08,NSGA-II,1.618933495752179e-06,0.4057791042226065
COST_0003,cost_sensitive,3,0.2,0.08,PI-NSGA-III,3.3541885818086094e-06,0.8407137425293837
COST_0003,cost_sensitive,3,0.2,0.08,NSGA-II,3.5334577054708007e-06,0.8856468201420733
COST_0003,cost_sensitive,4,0.2,0.08,PI-NSGA-III,2.8273681903076337e-06,0.7086683514676916
COST_0003,cost_sensitive,4,0.2,0.08,NSGA-II,3.2295631972586764e-06,0.8094768961494934
TIME_0004,time_sensitive,0,0.2,0.08,PI-NSGA-III,1.6762626067220686e-05,0.9302220041705106
TIME_0004,time_sensitive,0,0.2,0.08,NSGA-II,1.7510067505681387e-05,0.9717003781494323
TIME_0004,time_sensitive,1,0.2,0.08,PI-NSGA-III,1.4808409753192401e-05,0.821775093231364
TIME_0004,time_sensitive,1,0.2,0.08,NSGA-II,1.563446812660936e-05,0.867616220546397
TIME_0004,time_sensitive,2,0.2,0.08,PI-NSGA-III,5.979648081279255e-06,0.331833460944357
TIME_0004,time_sensitive,2,0.2,0.08,NSGA-II,7.3810506595131895e-06,0.40960263086718385
TIME_0004,time_sensitive,3,0.2,0.08,PI-NSGA-III,1.4735142964481337e-05,0.8177092399002311
TIME_0004,time_sensitive,3,0.2,0.08,NSGA-II,1.570960636179101e-05,0.871785927574414
TIME_0004,time_sensitive,4,0.2,0.08,PI-NSGA-III,1.6759927086325802e-05,0.9300722274346228
TIME_0004,time_sensitive,4,0.2,0.08,NSGA-II,1.802002746878484e-05,1.0
TIME_0005,time_sensitive,0,0.2,0.08,PI-NSGA-III,8.106145216854792e-06,0.6622813651581043
TIME_0005,time_sensitive,0,0.2,0.08,NSGA-II,8.159125420711442e-06,0.666609908602352
TIME_0005,time_sensitive,1,0.2,0.08,PI-NSGA-III,5.518986262900441e-06,0.4509075101297934
TIME_0005,time_sensitive,1,0.2,0.08,NSGA-II,6.465229696085509e-06,0.5282166843348975
TIME_0005,time_sensitive,2,0.2,0.08,PI-NSGA-III,8.386378278334257e-06,0.6851767278186643
TIME_0005,time_sensitive,2,0.2,0.08,NSGA-II,8.406550434783559e-06,0.6868248161459803
TIME_0005,time_sensitive,3,0.2,0.08,PI-NSGA-III,3.323561591802099e-06,0.2715387954843205
TIME_0005,time_sensitive,3,0.2,0.08,NSGA-II,4.075842480204997e-06,0.3330010072292927
TIME_0005,time_sensitive,4,0.2,0.08,PI-NSGA-III,1.1963575219524677e-05,0.9774378223676475
TIME_0005,time_sensitive,4,0.2,0.08,NSGA-II,1.2239730186156813e-05,1.0
COMF_0006,comfort_seeker,0,0.2,0.08,PI-NSGA-III,0.00039241047377075553,1.6912587928833137e-05
COMF_0006,comfort_seeker,0,0.2,0.08,NSGA-II,0.00043140018451516467,1.8593014307232553e-05
COMF_0006,comfort_seeker,1,0.2,0.08,PI-NSGA-III,23.202272497975382,1.0
COMF_0006,comfort_seeker,1,0.2,0.08,NSGA-II,22.51087886825373,0.9702014692835806
COMF_0006,comfort_seeker,2,0.2,0.08,PI-NSGA-III,0.00021259464336519543,9.162664708111945e-06
COMF_0006,comfort_seeker,2,0.2,0.08,NSGA-II,0.0002189646195438082,9.437205754863664e-06
COMF_0006,comfort_seeker,3,0.2,0.08,PI-NSGA-III,11.449760982142644,0.4934758430727742
COMF_0006,comfort_seeker,3,0.2,0.08,NSGA-II,11.868497126291539,0.511523047034603
COMF_0006,comfort_seeker,4,0.2,0.08,PI-NSGA-III,2.732199160617525,0.11775567073681836
COMF_0006,comfort_seeker,4,0.2,0.08,NSGA-II,2.813050022832879,0.12124028036815551
COMF_0007,comfort_seeker,0,0.2,0.08,PI-NSGA-III,1.2934945395047527e-05,6.2406174957764315e-06
COMF_0007,comfort_seeker,0,0.2,0.08,NSGA-II,1.4547027955569344e-05,7.018385806702614e-06
COMF_0007,comfort_seeker,1,0.2,0.08,PI-NSGA-III,2.019880911127309,0.9745154516224076
COMF_0007,comfort_seeker,1,0.2,0.08,NSGA-II,2.072702806060735,1.0
COMF_0007,comfort_seeker,2,0.2,0.08,PI-NSGA-III,1.5889680096869798e-05,7.666164223065269e-06
COMF_0007,comfort_seeker,2,0.2,0.08,NSGA-II,1.5818382444267478e-05,7.63176582673279e-06
COMF_0007,comfort_seeker,3,0.2,0.08,PI-NSGA-III,2.3313865938205244e-05,1.1248050550244728e-05
COMF_0007,comfort_seeker,3,0.2,0.08,NSGA-II,2.4442043666546308e-05,1.1792353247689914e-05
COMF_0007,comfort_seeker,4,0.2,0.08,PI-NSGA-III,1.4702565720501785e-05,7.093426842242121e-06
COMF_0007,comfort_seeker,4,0.2,0.08,NSGA-II,1.529550586581064e-05,7.379497833015645e-06
ECO__0000,eco_conscious,0,0.3,0.0,PI-NSGA-III,4.442735277605822e-06,0.5431993884125641
ECO__0000,eco_conscious,0,0.3,0.0,NSGA-II,5.083147273074975e-06,0.6215005660731833
ECO__0000,eco_conscious,1,0.3,0.0,PI-NSGA-III,6.403695213960859e-06,0.7829598448815405
ECO__0000,eco_conscious,1,0.3,0.0,NSGA-II,6.677840361854859e-06,0.8164787172354528
ECO__0000,eco_conscious,2,0.3,0.0,PI-NSGA-III,3.7445968442707444e-06,0.45784017920501374
ECO__0000,eco_conscious,2,0.3,0.0,NSGA-II,3.986121154175516e-06,0.4873706034210025
ECO__0000,eco_conscious,3,0.3,0.0,PI-NSGA-III,4.908507272721326e-06,0.6001478778176736
ECO__0000,eco_conscious,3,0.3,0.0,NSGA-II,5.3463910248428535e-06,0.6536865587170663
ECO__0000,eco_conscious,4,0.3,0.0,PI-NSGA-III,7.72212909646528e-06,0.9441606443639593
ECO__0000,eco_conscious,4,0.3,0.0,NSGA-II,8.17882967539634e-06,1.0
ECO__0001,eco_conscious,0,0.3,0.0,PI-NSGA-III,0.008142378506178884,0.3262360279968658
ECO__0001,eco_conscious,0,0.3,0.0,NSGA-II,0.008258527568053502,0.33088970610490054
ECO__0001,eco_conscious,1,0.3,0.0,PI-NSGA-III,0.023218057963441854,0.9302646643172228
ECO__0001,eco_conscious,1,0.3,0.0,NSGA-II,0.024958550887755136,1.0
ECO__0001,eco_conscious,2,0.3,0.0,PI-NSGA-III,0.0222374265217421,0.890974264561648
ECO__0001,eco_conscious,2,0.3,0.0,NSGA-II,0.023116793342836284,0.9262073526142724
ECO__0001,eco_conscious,4,0.3,0.0,PI-NSGA-III,0.016184284779816146,0.6484464924506609
ECO__0001,eco_conscious,4,0.3,0.0,NSGA-II,0.017531026602837185,0.7024056277016486
ECO__0001,eco_conscious,3,0.3,0.0,PI-NSGA-III,0.018613963733604202,0.7457950510554826
ECO__0001,eco_conscious,3,0.3,0.0,NSGA-II,0.019883708427019402,0.796669186301778
COST_0002,cost_sensitive,0,0.3,0.0,PI-NSGA-III,0.00014810143500997762,0.9562973294748145
COST_0002,cost_sensitive,0,0.3,0.0,NSGA-II,0.00015486965240330946,1.0
COST_0002,cost_sensitive,1,0.3,0.0,PI-NSGA-III,5.06236864170025e-05,0.3268793183907263
COST_0002,cost_sensitive,1,0.3,0.0,NSGA-II,5.925392294562356e-05,0.38260512647962364
COST_0002,cost_sensitive,2,0.3,0.0,PI-NSGA-III,0.00013489586240094235,0.8710283797218603
COST_0002,cost_sensitive,2,0.3,0.0,NSGA-II,0.00013726745239389125,0.8863418382086969
COST_0002,cost_sensitive,3,0.3,0.0,PI-NSGA-III,3.339724868606285e-05,0.21564746977729496
COST_0002,cost_sensitive,3,0.3,0.0,NSGA-II,3.603762532331022e-05,0.23269649517557853
COST_0002,cost_sensitive,4,0.3,0.0,PI-NSGA-III,2.600857061747835e-05,0.16793845801207832
COST_0002,cost_sensitive,4,0.3,0.0,NSGA-II,3.0915864718353885e-05,0.1996250668778103
COST_0003,cost_sensitive,0,0.3,0.0,PI-NSGA-III,3.928894819328066e-06,0.9847615263720669
COST_0003,cost_sensitive,0,0.3,0.0,NSGA-II,3.989691630015644e-06,1.0
COST_0003,cost_sensitive,1,0.3,0.0,PI-NSGA-III,3.0769519287349837e-06,0.7712255016368066
COST_0003,cost_sensitive,1,0.3,0.0,NSGA-II,3.29325398495545e-06,0.8254407333587676
COST_0003,cost_sensitive,2,0.3,0.0,PI-NSGA-III,1.5267969590855368e-06,0.3826854555873407
COST_0003,cost_sensitive,2,0.3,0.0,NSGA-II,1.618933495752179e-06,0.4057791042226065
COST_0003,cost_sensitive,3,0.3,0.0,PI-NSGA-III,3.3541885818086094e-06,0.8407137425293837
COST_0003,cost_sensitive,3,0.3,0.0,NSGA-II,3.5334577054708007e-06,0.8856468201420733
COST_0003,cost_sensitive,4,0.3,0.0,PI-NSGA-III,2.8273681903076337e-06,0.7086683514676916
COST_0003,cost_sensitive,4,0.3,0.0,NSGA-II,3.2295631972586764e-06,0.8094768961494934
TIME_0004,time_sensitive,0,0.3,0.0,PI-NSGA-III,1.6562271719796408e-05,0.9458713802458241
TIME_0004,time_sensitive,0,0.3,0.0,NSGA-II,1.7510067505681387e-05,1.0
TIME_0004,time_sensitive,1,0.3,0.0,PI-NSGA-III,1.5082548986637316e-05,0.8613644111733761
TIME_0004,time_sensitive,1,0.3,0.0,NSGA-II,1.563446812660936e-05,0.8928845146677211
TIME_0004,time_sensitive,2,0.3,0.0,PI-NSGA-III,6.926043187644013e-06,0.3955463441472605
TIME_0004,time_sensitive,2,0.3,0.0,NSGA-II,7.488505103090587e-06,0.42766854557590006
TIME_0004,time_sensitive,3,0.3,0.0,PI-NSGA-III,1.2515656688105344e-05,0.7147691854440004
TIME_0004,time_sensitive,3,0.3,0.0,NSGA-II,1.2996362076382373e-05,0.7422222713970418
TIME_0004,time_sensitive,4,0.3,0.0,PI-NSGA-III,1.4417751766037951e-05,0.8233978402059221
TIME_0004,time_sensitive,4,0.3,0.0,NSGA-II,1.5554388487384925e-05,0.8883111662669538
TIME_0005,time_sensitive,0,0.3,0.0,PI-NSGA-III,8.106145216854792e-06,0.6622813651581043
TIME_0005,time_sensitive,0,0.3,0.0,NSGA-II,8.159125420711442e-06,0.666609908602352
TIME_0005,time_sensitive,1,0.3,0.0,PI-NSGA-III,5.518986262900441e-06,0.4509075101297934
TIME_0005,time_sensitive,1,0.3,0.0,NSGA-II,6.465229696085509e-06,0.5282166843348975
TIME_0005,time_sensitive,2,0.3,0.0,PI-NSGA-III,8.386378278334257e-06,0.6851767278186643
TIME_0005,time_sensitive,2,0.3,0.0,NSGA-II,8.406550434783559e-06,0.6868248161459803
TIME_0005,time_sensitive,3,0.3,0.0,PI-NSGA-III,3.323561591802099e-06,0.2715387954843205
TIME_0005,time_sensitive,3,0.3,0.0,NSGA-II,4.075842480204997e-06,0.3330010072292927
TIME_0005,time_sensitive,4,0.3,0.0,PI-NSGA-III,1.1963575219524677e-05,0.9774378223676475
TIME_0005,time_sensitive,4,0.3,0.0,NSGA-II,1.2239730186156813e-05,1.0
COMF_0006,comfort_seeker,0,0.3,0.0,PI-NSGA-III,0.00039241047377075553,1.6912587928833137e-05
COMF_0006,comfort_seeker,0,0.3,0.0,NSGA-II,0.00043140018451516467,1.8593014307232553e-05
COMF_0006,comfort_seeker,1,0.3,0.0,PI-NSGA-III,23.202272497975382,1.0
COMF_0006,comfort_seeker,1,0.3,0.0,NSGA-II,22.51087886825373,0.9702014692835806
COMF_0006,comfort_seeker,2,0.3,0.0,PI-NSGA-III,0.00021259464336519543,9.162664708111945e-06
COMF_0006,comfort_seeker,2,0.3,0.0,NSGA-II,0.0002189646195438082,9.437205754863664e-06
COMF_0006,comfort_seeker,3,0.3,0.0,PI-NSGA-III,11.449760982142644,0.4934758430727742
COMF_0006,comfort_seeker,3,0.3,0.0,NSGA-II,11.868497126291539,0.511523047034603
COMF_0006,comfort_seeker,4,0.3,0.0,PI-NSGA-III,2.732199160617525,0.11775567073681836
COMF_0006,comfort_seeker,4,0.3,0.0,NSGA-II,2.813050022832879,0.12124028036815551
COMF_0007,comfort_seeker,0,0.3,0.0,PI-NSGA-III,2.039317804902774e-05,9.838930110673171e-06
COMF_0007,comfort_seeker,0,0.3,0.0,NSGA-II,2.079273626227289e-05,1.0031701699574779e-05
COMF_0007,comfort_seeker,1,0.3,0.0,PI-NSGA-III,1.9852276751031523,0.9577965877684929
COMF_0007,comfort_seeker,1,0.3,0.0,NSGA-II,2.072702806060735,1.0
COMF_0007,comfort_seeker,2,0.3,0.0,PI-NSGA-III,1.5080562995019065e-05,7.275796101072664e-06
COMF_0007,comfort_seeker,2,0.3,0.0,NSGA-II,1.5818382444267478e-05,7.63176582673279e-06
COMF_0007,comfort_seeker,3,0.3,0.0,PI-NSGA-III,2.3746271165452562e-05,1.1456669569808427e-05
COMF_0007,comfort_seeker,3,0.3,0.0,NSGA-II,2.4442043666546308e-05,1.1792353247689914e-05
COMF_0007,comfort_seeker,4,0.3,0.0,PI-NSGA-III,1.5453159153068453e-05,7.455559527339029e-06
COMF_0007,comfort_seeker,4,0.3,0.0,NSGA-II,1.6336946006331827e-05,7.881952954645209e-06
ECO__0000,eco_conscious,0,0.3,0.04,PI-NSGA-III,4.442735277605822e-06,0.5431993884125641
