profile_id,archetype,seed,rho,algorithm,raw_hv,nHV
COST_0008,cost_sensitive,9,0.2,NSGA-II,3.6611252490574515e-05,0.16858865535723633
COST_0009,cost_sensitive,0,0.2,PI-NSGA-III,6.127196945238109e-06,0.2803556307140244
COST_0009,cost_sensitive,0,0.2,NSGA-II,7.01520082559209e-06,0.3209870793483994
COST_0009,cost_sensitive,1,0.2,PI-NSGA-III,1.3859816824983554e-05,0.6341688903225079
COST_0009,cost_sensitive,1,0.2,NSGA-II,1.632465677278061e-05,0.7469499489941762
COST_0009,cost_sensitive,2,0.2,PI-NSGA-III,2.0182384960098135e-05,0.9234639126785352
COST_0009,cost_sensitive,2,0.2,NSGA-II,2.0947120288212165e-05,0.9584550933373077
COST_0009,cost_sensitive,3,0.2,PI-NSGA-III,4.596497748970179e-06,0.21031705639715642
COST_0009,cost_sensitive,3,0.2,NSGA-II,5.758625642287905e-06,0.26349130579918706
COST_0009,cost_sensitive,4,0.2,PI-NSGA-III,1.8363816807094587e-05,0.8402536248277446
COST_0009,cost_sensitive,4,0.2,NSGA-II,1.9416989623272698e-05,0.8884425327034657
COST_0009,cost_sensitive,5,0.2,PI-NSGA-III,1.1442546769151199e-05,0.5235644365786648
COST_0009,cost_sensitive,5,0.2,NSGA-II,1.2197591224295956e-05,0.5581122022749753
COST_0009,cost_sensitive,6,0.2,PI-NSGA-III,2.0862149811411812e-05,0.9545671896468693
COST_0009,cost_sensitive,6,0.2,NSGA-II,2.1855087874044274e-05,1.0
COST_0009,cost_sensitive,7,0.2,PI-NSGA-III,2.0379165532335366e-05,0.9324677919295051
COST_0009,cost_sensitive,7,0.2,NSGA-II,2.1027782283179543e-05,0.9621458584091414
COST_0009,cost_sensitive,8,0.2,PI-NSGA-III,1.1854515395052322e-05,0.5424144466209666
COST_0009,cost_sensitive,8,0.2,NSGA-II,1.2411172269288336e-05,0.5678848028805319
COST_0009,cost_sensitive,9,0.2,PI-NSGA-III,1.0625350855122832e-05,0.48617287271316817
COST_0009,cost_sensitive,9,0.2,NSGA-II,1.0373769923619929e-05,0.47466155173597424
TIME_0010,time_sensitive,0,0.2,PI-NSGA-III,2.169709872352294e-05,0.3638296439794354
TIME_0010,time_sensitive,0,0.2,NSGA-II,2.2136359448745792e-05,0.37119542478305567
TIME_0010,time_sensitive,1,0.2,PI-NSGA-III,2.0526454614024942e-05,0.34419959873640377
TIME_0010,time_sensitive,1,0.2,NSGA-II,2.317738903467605e-05,0.38865201787171755
TIME_0010,time_sensitive,2,0.2,PI-NSGA-III,1.5355684959358334e-05,0.25749310831898087
TIME_0010,time_sensitive,2,0.2,NSGA-II,1.658461688068139e-05,0.27810055768847575
TIME_0010,time_sensitive,4,0.2,PI-NSGA-III,1.7611024115189776e-05,0.2953119546345679
TIME_0010,time_sensitive,4,0.2,NSGA-II,1.957904854962703e-05,0.3283129396256098
TIME_0010,time_sensitive,3,0.2,PI-NSGA-III,1.9883889452881118e-05,0.333424690220221
TIME_0010,time_sensitive,3,0.2,NSGA-II,2.311177504576266e-05,0.3875517641220976
TIME_0010,time_sensitive,5,0.2,PI-NSGA-III,2.1575173451954256e-05,0.36178512970072046
TIME_0010,time_sensitive,5,0.2,NSGA-II,2.278716119565426e-05,0.3821084491876594
TIME_0010,time_sensitive,6,0.2,PI-NSGA-III,2.7301862435399366e-05,0.4578136006302885
TIME_0010,time_sensitive,6,0.2,NSGA-II,2.856841168860475e-05,0.47905183942654506
TIME_0010,time_sensitive,7,0.2,PI-NSGA-III,2.9006657526728696e-05,0.4864006020095922
TIME_0010,time_sensitive,7,0.2,NSGA-II,3.211227665530382e-05,0.5384774403133333
TIME_0010,time_sensitive,8,0.2,PI-NSGA-III,5.774386292528154e-05,0.9682828731071608
TIME_0010,time_sensitive,8,0.2,NSGA-II,5.963532406597775e-05,1.0
TIME_0010,time_sensitive,9,0.2,PI-NSGA-III,1.1131503657748351e-05,0.1866595651502283
TIME_0010,time_sensitive,9,0.2,NSGA-II,1.1412966059831957e-05,0.19137929136102594
TIME_0011,time_sensitive,0,0.2,PI-NSGA-III,0.0425473880737445,0.1584039035763546
TIME_0011,time_sensitive,0,0.2,NSGA-II,0.04371614135880354,0.16275517144619792
TIME_0011,time_sensitive,1,0.2,PI-NSGA-III,0.19174110577401043,0.7138520366516339
TIME_0011,time_sensitive,1,0.2,NSGA-II,0.19906026041495073,0.7411012455571125
TIME_0011,time_sensitive,2,0.2,PI-NSGA-III,0.2265035339164906,0.8432725384699202
TIME_0011,time_sensitive,2,0.2,NSGA-II,0.24957060069369655,0.9291512160336941
TIME_0011,time_sensitive,3,0.2,PI-NSGA-III,0.23912385939877465,0.890258003648958
TIME_0011,time_sensitive,3,0.2,NSGA-II,0.2462329518415545,0.9167251511003993
TIME_0011,time_sensitive,4,0.2,PI-NSGA-III,0.22107550425659134,0.8230639868811362
TIME_0011,time_sensitive,4,0.2,NSGA-II,0.23651391918507597,0.880541197596511
TIME_0011,time_sensitive,5,0.2,PI-NSGA-III,0.0899849529529222,0.3350139328452326
TIME_0011,time_sensitive,5,0.2,NSGA-II,0.09298715639948578,0.34619113470875945
TIME_0011,time_sensitive,6,0.2,PI-NSGA-III,0.2471471314447146,0.9201286412854949
TIME_0011,time_sensitive,6,0.2,NSGA-II,0.26860062860278955,1.0
TIME_0011,time_sensitive,7,0.2,PI-NSGA-III,0.11330624203030476,0.42183907989978553
TIME_0011,time_sensitive,7,0.2,NSGA-II,0.11702159457084915,0.4356713354677303
TIME_0011,time_sensitive,8,0.2,PI-NSGA-III,0.14742300041326142,0.5488557535405946
TIME_0011,time_sensitive,8,0.2,NSGA-II,0.14692835243894212,0.5470141793905549
TIME_0011,time_sensitive,9,0.2,PI-NSGA-III,0.17612611315804338,0.6557174272979874
TIME_0011,time_sensitive,9,0.2,NSGA-II,0.20242731649657125,0.7536367935903965
TIME_0012,time_sensitive,0,0.2,PI-NSGA-III,1.336354159656558e-06,0.7228031558828126
TIME_0012,time_sensitive,0,0.2,NSGA-II,1.4508954727147269e-06,0.7847559114148362
TIME_0012,time_sensitive,1,0.2,PI-NSGA-III,6.214814523154776e-07,0.3361449895675165
TIME_0012,time_sensitive,1,0.2,NSGA-II,6.93824607467387e-07,0.37527373434858446
TIME_0012,time_sensitive,2,0.2,PI-NSGA-III,1.19782821096595e-06,0.6478776638927517
TIME_0012,time_sensitive,2,0.2,NSGA-II,1.29648979447498e-06,0.7012414398120408
TIME_0012,time_sensitive,3,0.2,PI-NSGA-III,1.036965717425763e-06,0.5608708497530722
TIME_0012,time_sensitive,3,0.2,NSGA-II,1.1213164633219952e-06,0.606494223537859
TIME_0012,time_sensitive,4,0.2,PI-NSGA-III,1.3308810837696719e-06,0.7198428953150271
TIME_0012,time_sensitive,4,0.2,NSGA-II,1.3912563144401603e-06,0.7524984656594912
TIME_0012,time_sensitive,5,0.2,PI-NSGA-III,1.0254784754010317e-06,0.5546576653753625
TIME_0012,time_sensitive,5,0.2,NSGA-II,1.079293125755756e-06,0.5837647690784119
TIME_0012,time_sensitive,7,0.2,PI-NSGA-III,1.2018679028909877e-06,0.6500626401216295
TIME_0012,time_sensitive,7,0.2,NSGA-II,1.3662568956931723e-06,0.7389768564101865
TIME_0012,time_sensitive,6,0.2,PI-NSGA-III,1.8244739390874903e-06,0.9868158911835905
TIME_0012,time_sensitive,6,0.2,NSGA-II,1.84884937037162e-06,1.0
TIME_0012,time_sensitive,8,0.2,PI-NSGA-III,1.0611129200423544e-06,0.5739315149449249
TIME_0012,time_sensitive,8,0.2,NSGA-II,1.215771044267082e-06,0.6575825287609619
TIME_0012,time_sensitive,9,0.2,PI-NSGA-III,1.03900148019221e-06,0.5619719468998007
TIME_0012,time_sensitive,9,0.2,NSGA-II,1.0432888812338658e-06,0.5642909032790292
TIME_0013,time_sensitive,0,0.2,PI-NSGA-III,5.0999687456450724e-05,0.21766232813056668
TIME_0013,time_sensitive,0,0.2,NSGA-II,5.7629901736254954e-05,0.2459595187237255
TIME_0013,time_sensitive,1,0.2,PI-NSGA-III,0.00015495799307194746,0.6613475340075664
TIME_0013,time_sensitive,1,0.2,NSGA-II,0.0001684535508325066,0.7189454266239121
TIME_0013,time_sensitive,2,0.2,PI-NSGA-III,0.0002024026365248623,0.8638372367161247
TIME_0013,time_sensitive,2,0.2,NSGA-II,0.00020491328007644035,0.8745524498438347
TIME_0013,time_sensitive,3,0.2,PI-NSGA-III,4.756044740390303e-05,0.20298394412131845
TIME_0013,time_sensitive,3,0.2,NSGA-II,5.230072237390669e-05,0.22321503449478589
TIME_0013,time_sensitive,4,0.2,PI-NSGA-III,0.00015159685044925197,0.647002463186113
TIME_0013,time_sensitive,4,0.2,NSGA-II,0.00015499393507413013,0.6615009314157257
TIME_0013,time_sensitive,5,0.2,PI-NSGA-III,0.00023172641894162949,0.9889886458473665
TIME_0013,time_sensitive,5,0.2,NSGA-II,0.00023430645024552943,1.0
TIME_0013,time_sensitive,6,0.2,PI-NSGA-III,7.141051765539291e-05,0.3047740153143967
TIME_0013,time_sensitive,6,0.2,NSGA-II,7.281189121922272e-05,0.3107549584867306
TIME_0013,time_sensitive,7,0.2,PI-NSGA-III,4.7479043480704406e-05,0.20263651910116506
TIME_0013,time_sensitive,7,0.2,NSGA-II,5.252870065202864e-05,0.2241880263944244
TIME_0013,time_sensitive,8,0.2,PI-NSGA-III,0.00012382926284792203,0.5284927611602732
TIME_0013,time_sensitive,8,0.2,NSGA-II,0.00013152667325577185,0.5613446540543174
TIME_0013,time_sensitive,9,0.2,PI-NSGA-III,0.0001225217277577316,0.5229123126117153
TIME_0013,time_sensitive,9,0.2,NSGA-II,0.00012930011078919452,0.5518418748340095
TIME_0014,time_sensitive,0,0.2,PI-NSGA-III,3.1182274359586627e-06,0.9526066187847178
TIME_0014,time_sensitive,0,0.2,NSGA-II,3.27336318525345e-06,1.0
TIME_0014,time_sensitive,1,0.2,PI-NSGA-III,1.690028832705925e-06,0.5162973788913892
TIME_0014,time_sensitive,1,0.2,NSGA-II,1.7879257125162523e-06,0.5462045032371856
TIME_0014,time_sensitive,2,0.2,PI-NSGA-III,2.4208322824250307e-06,0.7395550525315725
TIME_0014,time_sensitive,2,0.2,NSGA-II,2.6057116297829634e-06,0.7960349897994006
TIME_0014,time_sensitive,3,0.2,PI-NSGA-III,1.7068949560192465e-06,0.5214499153985827
TIME_0014,time_sensitive,3,0.2,NSGA-II,1.8256770215441644e-06,0.5577373845251473
TIME_0014,time_sensitive,4,0.2,PI-NSGA-III,2.306193326491902e-06,0.7045332876233646
TIME_0014,time_sensitive,4,0.2,NSGA-II,2.4636386800059637e-06,0.752632244141039
TIME_0014,time_sensitive,5,0.2,PI-NSGA-III,1.902487433072426e-06,0.5812026730315659
TIME_0014,time_sensitive,5,0.2,NSGA-II,1.8041605076519996e-06,0.5511641713879382
TIME_0014,time_sensitive,6,0.2,PI-NSGA-III,1.866487196139115e-06,0.5702047376067733
TIME_0014,time_sensitive,6,0.2,NSGA-II,2.059267854499643e-06,0.629098495326359
TIME_0014,time_sensitive,7,0.2,PI-NSGA-III,1.6185364420458835e-06,0.4944567255284761
TIME_0014,time_sensitive,7,0.2,NSGA-II,1.8148063311224142e-06,0.5544164299574651
TIME_0014,time_sensitive,8,0.2,PI-NSGA-III,1.9531458994866638e-06,0.5966786417974074
TIME_0014,time_sensitive,8,0.2,NSGA-II,1.9866319528464307e-06,0.6069085037053747
TIME_0014,time_sensitive,9,0.2,PI-NSGA-III,2.4867418839896625e-06,0.7596901850648506
TIME_0014,time_sensitive,9,0.2,NSGA-II,2.9315228090888053e-06,0.895569065570041
COMF_0015,comfort_seeker,0,0.2,PI-NSGA-III,6.444078208042875e-06,0.3583551135948472
COMF_0015,comfort_seeker,0,0.2,NSGA-II,6.72732526443379e-06,0.37410647907977973
COMF_0015,comfort_seeker,1,0.2,PI-NSGA-III,1.251070481849523e-05,0.6957201482731649
COMF_0015,comfort_seeker,1,0.2,NSGA-II,1.314684531621556e-05,0.7310959138928821
COMF_0015,comfort_seeker,2,0.2,PI-NSGA-III,1.0287902683987086e-05,0.5721101476346943
COMF_0015,comfort_seeker,2,0.2,NSGA-II,1.0711513274866272e-05,0.5956671276268094
COMF_0015,comfort_seeker,3,0.2,PI-NSGA-III,1.360064703724144e-05,0.7563318222784751
COMF_0015,comfort_seeker,3,0.2,NSGA-II,1.4176713948849863e-05,0.7883668964788495
COMF_0015,comfort_seeker,4,0.2,PI-NSGA-III,1.7741953028578507e-05,0.9866297999014589
COMF_0015,comfort_seeker,4,0.2,NSGA-II,1.798238106162059e-05,1.0
COMF_0015,comfort_seeker,5,0.2,PI-NSGA-III,7.863544142646243e-06,0.43729159757543096
COMF_0015,comfort_seeker,5,0.2,NSGA-II,9.016711978140125e-06,0.5014192473867823
COMF_0015,comfort_seeker,6,0.2,PI-NSGA-III,8.489906049400711e-06,0.47212357586618686
COMF_0015,comfort_seeker,6,0.2,NSGA-II,8.958587941479766e-06,0.4981869703895825
COMF_0015,comfort_seeker,7,0.2,PI-NSGA-III,8.663633508234783e-06,0.48178455781505986
COMF_0015,comfort_seeker,7,0.2,NSGA-II,9.59375122807311e-06,0.5335083933099853
COMF_0015,comfort_seeker,9,0.2,PI-NSGA-III,1.297993858490651e-05,0.721814232521705
COMF_0015,comfort_seeker,9,0.2,NSGA-II,1.4853661091925218e-05,0.8260119191683167
COMF_0015,comfort_seeker,8,0.2,PI-NSGA-III,7.231858395443963e-06,0.40216356057979236
COMF_0015,comfort_seeker,8,0.2,NSGA-II,8.608550769130811e-06,0.4787214073393126
COMF_0016,comfort_seeker,0,0.2,PI-NSGA-III,8.581001724977926e-06,0.8551986429690552
COMF_0016,comfort_seeker,0,0.2,NSGA-II,9.303170563468904e-06,0.9271713368882621
COMF_0016,comfort_seeker,1,0.2,PI-NSGA-III,6.960577806721859e-06,0.6937041717707345
COMF_0016,comfort_seeker,1,0.2,NSGA-II,7.519404297639523e-06,0.7493978625547407
COMF_0016,comfort_seeker,3,0.2,PI-NSGA-III,9.028856396249096e-06,0.8998326751477915
COMF_0016,comfort_seeker,3,0.2,NSGA-II,8.577280389439549e-06,0.8548277677257617
COMF_0016,comfort_seeker,2,0.2,PI-NSGA-III,6.05841974213913e-06,0.6037934157422216
COMF_0016,comfort_seeker,2,0.2,NSGA-II,6.893371634381453e-06,0.6870062792371203
COMF_0016,comfort_seeker,4,0.2,PI-NSGA-III,5.0473459535147225e-06,0.5030279154328274
COMF_0016,comfort_seeker,4,0.2,NSGA-II,5.709052443393293e-06,0.5689748188742699
COMF_0016,comfort_seeker,5,0.2,PI-NSGA-III,1.0033928135323788e-05,1.0
COMF_0016,comfort_seeker,5,0.2,NSGA-II,9.945635113260845e-06,0.9912005526776584
COMF_0016,comfort_seeker,6,0.2,PI-NSGA-III,4.614473473929335e-06,0.45988703643236023
COMF_0016,comfort_seeker,6,0.2,NSGA-II,5.035450644500379e-06,0.5018424067413244
COMF_0016,comfort_seeker,7,0.2,PI-NSGA-III,6.9028456737696965e-06,0.6879504796799052
COMF_0016,comfort_seeker,7,0.2,NSGA-II,7.341093942979766e-06,0.7316271199049078
COMF_0016,comfort_seeker,8,0.2,PI-NSGA-III,4.628288569678864e-06,0.46126387465196966
COMF_0016,comfort_seeker,8,0.2,NSGA-II,4.739549202443708e-06,0.4723523169115029
COMF_0016,comfort_seeker,9,0.2,PI-NSGA-III,4.538701477775694e-06,0.4523354579147813
COMF_0016,comfort_seeker,9,0.2,NSGA-II,5.473420982408476e-06,0.5454913478141881
COMF_0017,comfort_seeker,0,0.2,PI-NSGA-III,8.359801217862599e-06,0.6614753677049138
COMF_0017,comfort_seeker,0,0.2,NSGA-II,8.765251850263478e-06,0.6935569446663972
COMF_0017,comfort_seeker,1,0.2,PI-NSGA-III,6.555634905968359e-06,0.5187193925973875
COMF_0017,comfort_seeker,1,0.2,NSGA-II,7.256332605045074e-06,0.5741626090169835
COMF_0017,comfort_seeker,2,0.2,PI-NSGA-III,8.143539964010009e-06,0.6443635382864337
COMF_0017,comfort_seeker,2,0.2,NSGA-II,9.155652989122056e-06,0.7244477194765812
COMF_0017,comfort_seeker,3,0.2,PI-NSGA-III,8.323048004953807e-06,0.6585672429314164
COMF_0017,comfort_seeker,3,0.2,NSGA-II,8.940858581232583e-06,0.7074519553146223
COMF_0017,comfort_seeker,4,0.2,PI-NSGA-III,4.985933107262106e-06,0.394515593077887
COMF_0017,comfort_seeker,4,0.2,NSGA-II,5.474712961803549e-06,0.43319065550864405
COMF_0017,comfort_seeker,5,0.2,PI-NSGA-III,5.107727491739818e-06,0.404152662567607
COMF_0017,comfort_seeker,5,0.2,NSGA-II,5.824499960586353e-06,0.4608678068676821
COMF_0017,comfort_seeker,6,0.2,PI-NSGA-III,1.198494721296232e-05,0.9483176881860317
COMF_0017,comfort_seeker,6,0.2,NSGA-II,1.2638114170249696e-05,1.0
COMF_0017,comfort_seeker,7,0.2,PI-NSGA-III,7.547326939102265e-06,0.5971877479053626
COMF_0017,comfort_seeker,7,0.2,NSGA-II,8.15519580478002e-06,0.645285815187322
COMF_0017,comfort_seeker,8,0.2,PI-NSGA-III,7.439847875508196e-06,0.588683388619934
COMF_0017,comfort_seeker,8,0.2,NSGA-II,8.366253780610502e-06,0.6619859314378395
COMF_0017,comfort_seeker,9,0.2,PI-NSGA-III,9.272679916646687e-06,0.7337075604582454
COMF_0017,comfort_seeker,9,0.2,NSGA-II,9.875083136078314e-06,0.781373154495186
COMF_0018,comfort_seeker,0,0.2,PI-NSGA-III,1.1159349025569984e-05,0.7947825686340897
COMF_0018,comfort_seeker,0,0.2,NSGA-II,1.1679795592387422e-05,0.8318494135068648
COMF_0018,comfort_seeker,1,0.2,PI-NSGA-III,1.1618954069058084e-05,0.8275162053528315
COMF_0018,comfort_seeker,1,0.2,NSGA-II,1.1035332070427247e-05,0.7859499284920283
COMF_0018,comfort_seeker,2,0.2,PI-NSGA-III,5.251008684769326e-06,0.373983299638548
COMF_0018,comfort_seeker,2,0.2,NSGA-II,6.296007026203125e-06,0.4484093673347948
COMF_0018,comfort_seeker,3,0.2,PI-NSGA-III,7.868470545917922e-06,0.5604021540483096
COMF_0018,comfort_seeker,3,0.2,NSGA-II,8.265974625550595e-06,0.5887128837090703
COMF_0018,comfort_seeker,4,0.2,PI-NSGA-III,1.1920025518870123e-05,0.8489588844621337
COMF_0018,comfort_seeker,4,0.2,NSGA-II,1.2358103156551881e-05,0.8801593128509285
COMF_0018,comfort_seeker,5,0.2,PI-NSGA-III,7.737058384057973e-06,0.5510428181844084
COMF_0018,comfort_seeker,5,0.2,NSGA-II,8.114303873959807e-06,0.5779107061573352
COMF_0018,comfort_seeker,6,0.2,PI-NSGA-III,1.3116176200316068e-05,0.9341502077996048
COMF_0018,comfort_seeker,6,0.2,NSGA-II,1.404075714034393e-05,1.0
COMF_0018,comfort_seeker,7,0.2,PI-NSGA-III,6.771498124995371e-06,0.48227442845931184
COMF_0018,comfort_seeker,7,0.2,NSGA-II,8.304102965076783e-06,0.5914284309651817
COMF_0018,comfort_seeker,8,0.2,PI-NSGA-III,6.140795935462271e-06,0.4373550424725779
COMF_0018,comfort_seeker,8,0.2,NSGA-II,6.918469434888176e-06,0.4927419059908835
COMF_0018,comfort_seeker,9,0.2,PI-NSGA-III,7.399585913786198e-06,0.527007613608289
COMF_0018,comfort_seeker,9,0.2,NSGA-II,8.36091113574079e-06,0.595474378779547
COMF_0019,comfort_seeker,0,0.2,PI-NSGA-III,7.449910220431153e-07,0.9942785170795917
COMF_0019,comfort_seeker,0,0.2,NSGA-II,7.492780033418734e-07,1.0
COMF_0019,comfort_seeker,1,0.2,PI-NSGA-III,5.558250647221705e-07,0.7418142027967207
COMF_0019,comfort_seeker,1,0.2,NSGA-II,5.588491915164804e-07,0.745850257212868
COMF_0019,comfort_seeker,2,0.2,PI-NSGA-III,6.105885044726061e-07,0.8149024817882083
COMF_0019,comfort_seeker,2,0.2,NSGA-II,6.391309602013803e-07,0.8529957603863673
COMF_0019,comfort_seeker,3,0.2,PI-NSGA-III,6.316243587093062e-07,0.8429773140172042
COMF_0019,comfort_seeker,3,0.2,NSGA-II,6.9886939062187e-07,0.9327237520717615
COMF_0019,comfort_seeker,4,0.2,PI-NSGA-III,4.3414241523745575e-07,0.5794143339336353
COMF_0019,comfort_seeker,4,0.2,NSGA-II,4.6858031619188474e-07,0.6253757805540241
COMF_0019,comfort_seeker,5,0.2,PI-NSGA-III,5.157005395023111e-07,0.6882632843914039
COMF_0019,comfort_seeker,5,0.2,NSGA-II,5.494002664437944e-07,0.7332395505985771
COMF_0019,comfort_seeker,6,0.2,PI-NSGA-III,3.5645778658139645e-07,0.47573502090218883
COMF_0019,comfort_seeker,6,0.2,NSGA-II,3.8408125052715727e-07,0.5126017964148246
COMF_0019,comfort_seeker,7,0.2,PI-NSGA-III,4.6952951573558505e-07,0.6266425994643174
COMF_0019,comfort_seeker,7,0.2,NSGA-II,5.062312882009789e-07,0.6756254500240554
COMF_0019,comfort_seeker,8,0.2,PI-NSGA-III,5.60361682426611e-07,0.7478688549875052
COMF_0019,comfort_seeker,8,0.2,NSGA-II,5.650951184181445e-07,0.7541861844305447
COMF_0019,comfort_seeker,9,0.2,PI-NSGA-III,6.815260622790972e-07,0.9095770318084955
COMF_0019,comfort_seeker,9,0.2,NSGA-II,7.144269483519295e-07,0.9534871505175597
ECO__0000,eco_conscious,0,0.3,PI-NSGA-III,4.442735277605822e-06,0.4241027569155533
ECO__0000,eco_conscious,0,0.3,NSGA-II,5.083147273074975e-06,0.48523637750494464
ECO__0000,eco_conscious,1,0.3,PI-NSGA-III,6.403695213960859e-06,0.6112956602157229
ECO__0000,eco_conscious,1,0.3,NSGA-II,6.677840361854859e-06,0.63746550958823
ECO__0000,eco_conscious,3,0.3,PI-NSGA-III,4.908507272721326e-06,0.46856527265855613
ECO__0000,eco_conscious,3,0.3,NSGA-II,5.3463910248428535e-06,0.510365581450158
ECO__0000,eco_conscious,2,0.3,PI-NSGA-III,3.7445968442707444e-06,0.35745858034744826
ECO__0000,eco_conscious,2,0.3,NSGA-II,3.986121154175516e-06,0.3805144500521001
ECO__0000,eco_conscious,4,0.3,PI-NSGA-III,7.72212909646528e-06,0.7371531352715689
ECO__0000,eco_conscious,4,0.3,NSGA-II,8.17882967539634e-06,0.7807496951624769
ECO__0000,eco_conscious,5,0.3,PI-NSGA-III,9.959287939491907e-06,0.9507119394092082
ECO__0000,eco_conscious,5,0.3,NSGA-II,1.0475610462703153e-05,1.0
ECO__0000,eco_conscious,6,0.3,PI-NSGA-III,8.322691458013033e-06,0.794482716558117
ECO__0000,eco_conscious,6,0.3,NSGA-II,9.566845048418237e-06,0.91324940751468
ECO__0000,eco_conscious,7,0.3,PI-NSGA-III,4.839990615570178e-06,0.46202468417494547
ECO__0000,eco_conscious,7,0.3,NSGA-II,5.012046412393996e-06,0.47844910139019003
ECO__0000,eco_conscious,8,0.3,PI-NSGA-III,4.446177012422106e-06,0.4244313043380198
ECO__0000,eco_conscious,8,0.3,NSGA-II,5.077831447832677e-06,0.48472892972791776
ECO__0000,eco_conscious,9,0.3,PI-NSGA-III,8.323231013277006e-06,0.7945342224122047
ECO__0000,eco_conscious,9,0.3,NSGA-II,8.896361826048396e-06,0.8492451926999924
ECO__0001,eco_conscious,0,0.3,PI-NSGA-III,0.0259572521647889,0.9031831201870989
ECO__0001,eco_conscious,0,0.3,NSGA-II,0.027449421620294734,0.9551031869228147
ECO__0001,eco_conscious,1,0.3,PI-NSGA-III,0.022979344906935355,0.7995667762189027
ECO__0001,eco_conscious,1,0.3,NSGA-II,0.024958550887755136,0.8684332888182079
ECO__0001,eco_conscious,2,0.3,PI-NSGA-III,0.01875002624755165,0.6524075469292426
ECO__0001,eco_conscious,2,0.3,NSGA-II,0.023073086770151446,0.8028285262675657
ECO__0001,eco_conscious,3,0.3,PI-NSGA-III,0.019431167786533157,0.676107880714992
ECO__0001,eco_conscious,3,0.3,NSGA-II,0.019883708427019402,0.6918540415601786
ECO__0001,eco_conscious,4,0.3,PI-NSGA-III,0.017276962300593716,0.6011522567543703
ECO__0001,eco_conscious,4,0.3,NSGA-II,0.018564672411853268,0.6459581564235788
ECO__0001,eco_conscious,5,0.3,PI-NSGA-III,0.007174032549853151,0.24962060936055452
ECO__0001,eco_conscious,5,0.3,NSGA-II,0.008127754399662644,0.2828053806388496
ECO__0001,eco_conscious,6,0.3,PI-NSGA-III,0.0121915590929284,0.424205548090842
ECO__0001,eco_conscious,6,0.3,NSGA-II,0.012645652340057257,0.4400057319159263
ECO__0001,eco_conscious,7,0.3,PI-NSGA-III,0.0033918300397072698,0.11801879563210142
ECO__0001,eco_conscious,7,0.3,NSGA-II,0.0037902027609329034,0.13188018261828124
ECO__0001,eco_conscious,8,0.3,PI-NSGA-III,0.016777203954318552,0.5837631548701332
ECO__0001,eco_conscious,8,0.3,NSGA-II,0.016917180823790703,0.5886336529074938
ECO__0001,eco_conscious,9,0.3,PI-NSGA-III,0.028138448333499044,0.9790778855069855
ECO__0001,eco_conscious,9,0.3,NSGA-II,0.028739744559676587,1.0
ECO__0002,eco_conscious,0,0.3,PI-NSGA-III,1.8880629868746548e-05,0.8213757659578417
ECO__0002,eco_conscious,0,0.3,NSGA-II,1.9964193476336325e-05,0.8685147064664606
ECO__0002,eco_conscious,1,0.3,PI-NSGA-III,1.0655808731840653e-05,0.46356626446578036
ECO__0002,eco_conscious,1,0.3,NSGA-II,1.2477359286757286e-05,0.5428103094302035
ECO__0002,eco_conscious,2,0.3,PI-NSGA-III,2.203100685749462e-05,0.9584285724678766
ECO__0002,eco_conscious,2,0.3,NSGA-II,2.298659231409029e-05,1.0
ECO__0002,eco_conscious,3,0.3,PI-NSGA-III,1.8342956025497037e-05,0.797985006862161
ECO__0002,eco_conscious,3,0.3,NSGA-II,1.9378936646131176e-05,0.8430539151404493
ECO__0002,eco_conscious,4,0.3,PI-NSGA-III,1.7706555591404666e-05,0.7702992835763188
ECO__0002,eco_conscious,4,0.3,NSGA-II,1.9533977194600643e-05,0.8497987403999301
ECO__0002,eco_conscious,5,0.3,PI-NSGA-III,1.1567090562125363e-05,0.5032103238301653
ECO__0002,eco_conscious,5,0.3,NSGA-II,1.1810145250439181e-05,0.5137840828716406
ECO__0002,eco_conscious,6,0.3,PI-NSGA-III,1.6690011899703392e-05,0.7260759520876338
ECO__0002,eco_conscious,6,0.3,NSGA-II,1.816351155513273e-05,0.790178522633774
ECO__0002,eco_conscious,7,0.3,PI-NSGA-III,1.5236415103177783e-05,0.6628392279719594
ECO__0002,eco_conscious,7,0.3,NSGA-II,1.5966068350677805e-05,0.6945817863090106
ECO__0002,eco_conscious,8,0.3,PI-NSGA-III,2.0345014076986863e-05,0.8850817815442703
ECO__0002,eco_conscious,8,0.3,NSGA-II,2.0110873744532928e-05,0.8748958292615384
ECO__0002,eco_conscious,9,0.3,PI-NSGA-III,1.6929523076506087e-05,0.7364955555473376
ECO__0002,eco_conscious,9,0.3,NSGA-II,1.7511141706007306e-05,0.7617980719688212
ECO__0003,eco_conscious,0,0.3,PI-NSGA-III,7.242342284180121e-07,0.5189045728630433
ECO__0003,eco_conscious,0,0.3,NSGA-II,8.100247553801998e-07,0.5803723894922721
ECO__0003,eco_conscious,1,0.3,PI-NSGA-III,1.0404866961926041e-06,0.7454954260265592
ECO__0003,eco_conscious,1,0.3,NSGA-II,1.1341163574897185e-06,0.8125798822650019
ECO__0003,eco_conscious,2,0.3,PI-NSGA-III,1.3318185140087544e-06,0.954230951846045
ECO__0003,eco_conscious,2,0.3,NSGA-II,1.345260778458646e-06,0.9638621626049172
