profile_id,archetype,seed,rho,raw_hv_nsga3,raw_hv_nsga2
COST_0006,cost_sensitive,6,0.5,0.0015014986932011837,0.0015754023932119656
COST_0006,cost_sensitive,7,0.5,0.0013922294359355828,0.001556701394398512
COST_0006,cost_sensitive,8,0.5,0.001369114190081542,0.0014196484343351305
COST_0006,cost_sensitive,9,0.5,0.0014722533933079426,0.0015823331584897593
COST_0007,cost_sensitive,0,0.5,9.36290555296818,8.93019598744999
COST_0007,cost_sensitive,1,0.5,6.611453086843107e-05,7.95376550351865e-05
COST_0007,cost_sensitive,2,0.5,0.0003348789684771866,0.00032478767395227647
COST_0007,cost_sensitive,3,0.5,13.044548694074308,12.865175752832178
COST_0007,cost_sensitive,4,0.5,0.00021148051935280368,0.0002068185030854406
COST_0007,cost_sensitive,5,0.5,8.800213659978853,9.00832986121879
COST_0007,cost_sensitive,6,0.5,29.684450386269486,29.684499374868345
COST_0007,cost_sensitive,7,0.5,0.00016971170137944865,0.0001740251873625903
COST_0007,cost_sensitive,8,0.5,0.00020392204612516723,0.00021651663396993643
COST_0007,cost_sensitive,9,0.5,4.815894218555563e-05,5.2923980686370884e-05
COST_0008,cost_sensitive,0,0.5,0.00021370384648068569,0.0002171632036153081
COST_0008,cost_sensitive,1,0.5,9.780249172880056e-05,9.950236816423175e-05
COST_0008,cost_sensitive,2,0.5,3.157808603383405e-05,3.3927752439175476e-05
COST_0008,cost_sensitive,3,0.5,3.9858490015433676e-05,4.415097478167252e-05
COST_0008,cost_sensitive,4,0.5,6.584417450343502e-05,6.732952078973589e-05
COST_0008,cost_sensitive,5,0.5,3.067635514816356e-05,3.30824277320885e-05
COST_0008,cost_sensitive,6,0.5,3.274313874177104e-05,3.448196323894685e-05
COST_0008,cost_sensitive,7,0.5,9.533587062080237e-05,9.809917724363607e-05
COST_0008,cost_sensitive,8,0.5,3.382846518790542e-05,3.663916698230828e-05
COST_0008,cost_sensitive,9,0.5,3.446760100273571e-05,3.6611252490574515e-05
COST_0009,cost_sensitive,0,0.5,6.127196945238109e-06,7.01520082559209e-06
COST_0009,cost_sensitive,1,0.5,1.3859816824983554e-05,1.632465677278061e-05
COST_0009,cost_sensitive,2,0.5,2.0182384960098135e-05,2.0947120288212165e-05
COST_0009,cost_sensitive,3,0.5,4.596497748970179e-06,5.758625642287905e-06
COST_0009,cost_sensitive,4,0.5,1.8363816807094587e-05,1.9416989623272698e-05
COST_0009,cost_sensitive,5,0.5,1.1442546769151199e-05,1.2197591224295956e-05
COST_0009,cost_sensitive,6,0.5,2.0862149811411812e-05,2.1855087874044274e-05
COST_0009,cost_sensitive,7,0.5,2.0379165532335366e-05,2.1027782283179543e-05
COST_0009,cost_sensitive,8,0.5,1.1854515395052322e-05,1.2411172269288336e-05
COST_0009,cost_sensitive,9,0.5,1.0625350855122832e-05,1.0373769923619929e-05
TIME_0010,time_sensitive,0,0.5,2.169709872352294e-05,2.2136359448745792e-05
TIME_0010,time_sensitive,1,0.5,1.8478850701003132e-05,2.317738903467605e-05
TIME_0010,time_sensitive,2,0.5,1.5659634323896534e-05,1.658461688068139e-05
TIME_0010,time_sensitive,3,0.5,1.9883889452881118e-05,2.311177504576266e-05
TIME_0010,time_sensitive,4,0.5,3.4079611378381254e-05,3.6407866762901184e-05
TIME_0010,time_sensitive,5,0.5,2.1575173451954256e-05,2.278716119565426e-05
TIME_0010,time_sensitive,6,0.5,2.7301862435399366e-05,2.856841168860475e-05
TIME_0010,time_sensitive,7,0.5,3.316167544178317e-05,3.549698477046591e-05
TIME_0010,time_sensitive,8,0.5,5.774386292528154e-05,5.963532406597775e-05
TIME_0010,time_sensitive,9,0.5,1.1131503657748351e-05,1.1412966059831957e-05
TIME_0011,time_sensitive,0,0.5,0.04899088746769871,0.05252899038223846
TIME_0011,time_sensitive,1,0.5,0.3130307543634246,0.3178762959878568
TIME_0011,time_sensitive,2,0.5,0.2296226175307321,0.25240595935795596
TIME_0011,time_sensitive,3,0.5,0.2261029400395299,0.2377709843388662
TIME_0011,time_sensitive,4,0.5,0.2332284224446407,0.23651391918507597
TIME_0011,time_sensitive,5,0.5,0.05342043536212556,0.05499656514599481
TIME_0011,time_sensitive,6,0.5,0.24015625839568838,0.2539701858426266
TIME_0011,time_sensitive,7,0.5,0.10538648108380005,0.12391150091263373
TIME_0011,time_sensitive,8,0.5,0.15377441984106024,0.14692835243894212
TIME_0011,time_sensitive,9,0.5,0.10536691993824804,0.11238223840390402
TIME_0012,time_sensitive,0,0.5,1.336354159656558e-06,1.4508954727147269e-06
TIME_0012,time_sensitive,1,0.5,9.321253807790026e-07,9.935978314171864e-07
TIME_0012,time_sensitive,2,0.5,1.2461222720762539e-06,1.29648979447498e-06
TIME_0012,time_sensitive,3,0.5,1.0979698991513598e-06,1.2114687535303547e-06
TIME_0012,time_sensitive,4,0.5,1.2921582185750087e-06,1.4109761537511487e-06
TIME_0012,time_sensitive,5,0.5,1.4510984830114865e-06,1.51255683048783e-06
TIME_0012,time_sensitive,6,0.5,1.5560741375264142e-06,1.5853406416792923e-06
TIME_0012,time_sensitive,7,0.5,9.104352475478554e-07,9.667045232547428e-07
TIME_0012,time_sensitive,8,0.5,1.139325777991162e-06,1.2401515841841794e-06
TIME_0012,time_sensitive,9,0.5,1.03900148019221e-06,1.0432888812338658e-06
TIME_0013,time_sensitive,0,0.5,5.0999687456450724e-05,5.7629901736254954e-05
TIME_0013,time_sensitive,1,0.5,0.00015495799307194746,0.0001684535508325066
TIME_0013,time_sensitive,2,0.5,0.0002024026365248623,0.00020491328007644035
TIME_0013,time_sensitive,3,0.5,4.756044740390303e-05,5.230072237390669e-05
TIME_0013,time_sensitive,4,0.5,0.00015159685044925197,0.00015499393507413013
TIME_0013,time_sensitive,5,0.5,0.00023172641894162949,0.00023430645024552943
TIME_0013,time_sensitive,6,0.5,7.141051765539291e-05,7.281189121922272e-05
TIME_0013,time_sensitive,7,0.5,4.7479043480704406e-05,5.252870065202864e-05
TIME_0013,time_sensitive,8,0.5,0.00012382926284792203,0.00013152667325577185
TIME_0013,time_sensitive,9,0.5,0.0001225217277577316,0.00012930011078919452
TIME_0014,time_sensitive,0,0.5,3.079204097332323e-06,3.27336318525345e-06
TIME_0014,time_sensitive,1,0.5,1.690028832705925e-06,1.7879257125162523e-06
TIME_0014,time_sensitive,2,0.5,2.2156654677277318e-06,2.6954476302164544e-06
TIME_0014,time_sensitive,3,0.5,2.1045111520242443e-06,2.259224926580722e-06
TIME_0014,time_sensitive,4,0.5,2.0695716298599883e-06,2.1601387892552105e-06
TIME_0014,time_sensitive,5,0.5,1.902487433072426e-06,1.8041605076519996e-06
TIME_0014,time_sensitive,6,0.5,1.9714309231158016e-06,2.112452592006626e-06
TIME_0014,time_sensitive,7,0.5,1.7304968098829731e-06,1.6916385659277597e-06
TIME_0014,time_sensitive,8,0.5,1.8995176154819732e-06,1.9866319528464307e-06
TIME_0014,time_sensitive,9,0.5,2.4490975789919652e-06,2.503161017150568e-06
COMF_0015,comfort_seeker,0,0.5,6.444078208042875e-06,6.72732526443379e-06
COMF_0015,comfort_seeker,1,0.5,1.251070481849523e-05,1.314684531621556e-05
COMF_0015,comfort_seeker,2,0.5,1.0287902683987086e-05,1.0711513274866272e-05
COMF_0015,comfort_seeker,3,0.5,1.360064703724144e-05,1.4176713948849863e-05
COMF_0015,comfort_seeker,4,0.5,1.7741953028578507e-05,1.798238106162059e-05
COMF_0015,comfort_seeker,5,0.5,7.863544142646243e-06,9.016711978140125e-06
COMF_0015,comfort_seeker,6,0.5,8.489906049400711e-06,8.958587941479766e-06
COMF_0015,comfort_seeker,7,0.5,8.663633508234783e-06,9.59375122807311e-06
COMF_0015,comfort_seeker,8,0.5,7.231858395443963e-06,8.608550769130811e-06
COMF_0015,comfort_seeker,9,0.5,1.297993858490651e-05,1.4853661091925218e-05
COMF_0016,comfort_seeker,0,0.5,7.367909908199044e-06,7.800956450694424e-06
COMF_0016,comfort_seeker,1,0.5,6.752771066347646e-06,7.302108264946211e-06
COMF_0016,comfort_seeker,2,0.5,5.996402961514614e-06,6.311497398076776e-06
COMF_0016,comfort_seeker,3,0.5,8.054454240977719e-06,8.385543809115027e-06
COMF_0016,comfort_seeker,4,0.5,4.101287057473849e-06,4.656697033898186e-06
COMF_0016,comfort_seeker,5,0.5,1.0131859649051559e-05,9.945635113260845e-06
COMF_0016,comfort_seeker,6,0.5,5.5561025174509804e-06,6.018088162583192e-06
COMF_0016,comfort_seeker,7,0.5,6.6404571567479684e-06,7.341093942979766e-06
COMF_0016,comfort_seeker,8,0.5,2.3487494875271727e-06,2.827733978685009e-06
COMF_0016,comfort_seeker,9,0.5,5.019440256801245e-06,5.723884863848197e-06
COMF_0017,comfort_seeker,0,0.5,8.359801217862599e-06,8.765251850263478e-06
COMF_0017,comfort_seeker,1,0.5,6.555634905968359e-06,7.256332605045074e-06
COMF_0017,comfort_seeker,2,0.5,8.143539964010009e-06,9.155652989122056e-06
COMF_0017,comfort_seeker,3,0.5,8.323048004953807e-06,8.940858581232583e-06
COMF_0017,comfort_seeker,4,0.5,4.985933107262106e-06,5.474712961803549e-06
COMF_0017,comfort_seeker,5,0.5,5.107727491739818e-06,5.824499960586353e-06
COMF_0017,comfort_seeker,6,0.5,1.198494721296232e-05,1.2638114170249696e-05
COMF_0017,comfort_seeker,7,0.5,7.547326939102265e-06,8.15519580478002e-06
COMF_0017,comfort_seeker,8,0.5,7.439847875508196e-06,8.366253780610502e-06
COMF_0017,comfort_seeker,9,0.5,9.272679916646687e-06,9.875083136078314e-06
COMF_0018,comfort_seeker,0,0.5,1.134547063919803e-05,1.1679795592387422e-05
COMF_0018,comfort_seeker,1,0.5,1.0415080100425385e-05,1.0430684498583172e-05
COMF_0018,comfort_seeker,2,0.5,7.315367422242541e-06,7.932020829431134e-06
COMF_0018,comfort_seeker,3,0.5,7.542650252538586e-06,8.372107872938091e-06
COMF_0018,comfort_seeker,4,0.5,1.1363787325482871e-05,1.2358103156551881e-05
COMF_0018,comfort_seeker,5,0.5,7.983981086850521e-06,8.114303873959807e-06
COMF_0018,comfort_seeker,6,0.5,1.3116176200316068e-05,1.404075714034393e-05
COMF_0018,comfort_seeker,7,0.5,1.4993563077384314e-05,1.6940896014765327e-05
COMF_0018,comfort_seeker,8,0.5,5.670447356939827e-06,6.404798601037931e-06
COMF_0018,comfort_seeker,9,0.5,7.399585913786198e-06,8.36091113574079e-06
COMF_0019,comfort_seeker,0,0.5,7.552429017733877e-07,7.492780033418734e-07
COMF_0019,comfort_seeker,1,0.5,4.29322955598388e-07,4.538729789541226e-07
COMF_0019,comfort_seeker,2,0.5,5.770197798976385e-07,6.084496351580907e-07
COMF_0019,comfort_seeker,3,0.5,4.0832841960747677e-07,4.2046431463316446e-07
COMF_0019,comfort_seeker,4,0.5,2.6711749887644633e-07,2.8347492502881967e-07
COMF_0019,comfort_seeker,5,0.5,3.1223355953062763e-07,3.3372633347141846e-07
COMF_0019,comfort_seeker,6,0.5,2.9562019790364807e-07,3.1482522934722424e-07
COMF_0019,comfort_seeker,7,0.5,4.908389413777388e-07,5.062312882009789e-07
COMF_0019,comfort_seeker,8,0.5,5.506296061386834e-07,5.650951184181445e-07
COMF_0019,comfort_seeker,9,0.5,6.67141295864289e-07,7.144269483519295e-07
