student_id;gender;age;age_group;mobility_restriction;student_status;campus;distance_km;distance_category;archetype;max_budget_eur;max_travel_time_min;max_walking_distance_m;environmental_attitude
STU_0486;Female;23;18-25;No;Student;Strasbourg;2.01;Medium;Time_Sensitive;3.35;24.1;893;4
STU_0487;Male;25;18-25;No;Alternance;Strasbourg;2.44;Medium;Eco_Conscious;1.48;25.2;1187;4
STU_0488;Male;26;26-35;No;Employee;Nancy;6.03;Long;Time_Sensitive;6.81;41.4;1736;4
STU_0489;Female;24;18-25;No;Alternance;Other;8.78;Long;Cost_Sensitive;9.75;58.9;1877;4
STU_0490;Female;52;46-55;No;Alternance;Strasbourg;3.74;Medium;Eco_Conscious;4.84;30.1;1302;5
STU_0491;Male;21;18-25;No;Alternance;Strasbourg;2.33;Medium;Cost_Sensitive;3.0;32.6;1023;4
STU_0492;Male;32;26-35;Yes;Student;Strasbourg;11.82;Long;Eco_Conscious;12.42;72.7;200;5
STU_0493;Male;33;26-35;No;Alternance;Strasbourg;2.65;Medium;Eco_Conscious;1.0;20.0;1258;5
STU_0494;Male;28;26-35;No;Student;Strasbourg;5.14;Long;Eco_Conscious;4.26;38.2;1271;5
STU_0495;Male;30;26-35;No;Employee;Strasbourg;9.1;Long;Eco_Conscious;6.89;59.7;769;4
STU_0496;Male;26;26-35;No;Student;Nancy;3.25;Medium;Eco_Conscious;6.69;28.9;1641;4
STU_0497;Male;24;18-25;No;Alternance;Strasbourg;2.92;Medium;Eco_Conscious;5.26;23.8;1247;2
STU_0498;Male;22;18-25;Yes;Student;Strasbourg;3.04;Medium;Eco_Conscious;4.42;27.3;616;4
STU_0499;Female;25;18-25;No;Alternance;Nancy;7.14;Long;Eco_Conscious;4.96;49.9;1026;3
STU_0500;Other_NA;48;46-55;Yes;Student;Nancy;7.84;Long;Comfort_Seeking;9.5;57.6;489;3
STU_0501;Female;25;18-25;No;Alternance;Strasbourg;4.3;Medium;Comfort_Seeking;7.65;34.1;709;3
STU_0502;Male;34;26-35;No;Alternance;Strasbourg;12.69;Long;Cost_Sensitive;13.32;80.3;1507;5
STU_0503;Male;24;18-25;No;Student;Strasbourg;4.29;Medium;Time_Sensitive;5.08;36.2;1282;5
STU_0504;Female;20;18-25;No;Alternance;Nancy;8.98;Long;Comfort_Seeking;10.27;63.7;1748;4
STU_0505;Female;18;18-25;No;Alternance;Strasbourg;3.27;Medium;Time_Sensitive;4.77;23.1;1227;4
STU_0506;Male;22;18-25;No;Alternance;Strasbourg;16.53;Long;Cost_Sensitive;17.22;90.0;820;4
STU_0507;Female;20;18-25;No;Student;Strasbourg;10.57;Long;Time_Sensitive;12.11;76.6;781;4
STU_0508;Female;25;18-25;No;Student;Nancy;3.91;Medium;Cost_Sensitive;4.43;35.0;1063;3
STU_0509;Female;20;18-25;No;Student;Strasbourg;9.76;Long;Cost_Sensitive;8.61;62.6;1100;3
STU_0510;Female;25;18-25;No;Student;Strasbourg;9.48;Long;Comfort_Seeking;8.84;62.2;1001;3
STU_0511;Male;18;18-25;No;Alternance;Strasbourg;10.46;Long;Time_Sensitive;11.36;65.6;1245;4
STU_0512;Male;22;18-25;No;Student;Strasbourg;0.98;Short;Time_Sensitive;1.72;16.4;993;4
STU_0513;Female;29;26-35;No;Alternance;Strasbourg;6.42;Long;Comfort_Seeking;5.61;40.5;1289;4
STU_0514;Female;22;18-25;No;Student;Nancy;5.79;Long;Comfort_Seeking;6.42;46.0;1018;5
STU_0515;Male;25;18-25;No;Alternance;Other;5.55;Long;Time_Sensitive;8.21;41.4;1421;2
STU_0516;Male;19;18-25;No;Alternance;Strasbourg;4.79;Medium;Cost_Sensitive;5.81;37.4;1091;3
STU_0517;Male;24;18-25;Yes;Alternance;Strasbourg;4.87;Medium;Comfort_Seeking;5.14;32.3;840;3
STU_0518;Female;23;18-25;No;Student;Strasbourg;8.93;Long;Eco_Conscious;9.67;61.7;1428;1
STU_0519;Other_NA;21;18-25;No;Student;Strasbourg;5.78;Long;Eco_Conscious;6.56;37.4;1268;3
STU_0520;Male;20;18-25;No;Student;Strasbourg;4.78;Medium;Comfort_Seeking;2.08;32.8;1127;3
STU_0521;Male;21;18-25;No;Student;Nancy;8.21;Long;Eco_Conscious;9.73;55.6;668;4
STU_0522;Male;24;18-25;No;Student;Strasbourg;5.38;Long;Time_Sensitive;6.81;52.1;1695;3
STU_0523;Female;28;26-35;No;Student;Strasbourg;5.69;Long;Eco_Conscious;6.37;42.2;962;4
STU_0524;Female;32;26-35;No;Student;Strasbourg;12.58;Long;Time_Sensitive;14.11;66.3;1232;4
STU_0525;Female;20;18-25;No;Alternance;Nancy;3.26;Medium;Eco_Conscious;6.45;24.7;1320;2
STU_0526;Male;21;18-25;No;Student;Strasbourg;1.73;Short;Eco_Conscious;4.41;22.9;1136;4
STU_0527;Male;20;18-25;No;Student;Other;4.39;Medium;Cost_Sensitive;3.7;28.5;1674;2
STU_0528;Male;20;18-25;No;Student;Nancy;4.78;Medium;Time_Sensitive;4.09;40.4;773;5
STU_0529;Male;40;36-45;No;Alternance;Strasbourg;6.43;Long;Time_Sensitive;8.98;46.2;1807;5
STU_0530;Female;22;18-25;No;Alternance;Strasbourg;4.48;Medium;Time_Sensitive;1.93;39.6;1435;3
STU_0531;Female;23;18-25;No;Alternance;Strasbourg;6.55;Long;Eco_Conscious;6.8;43.2;1114;5
STU_0532;Other_NA;23;18-25;No;Alternance;Strasbourg;18.27;Long;Time_Sensitive;17.82;90.0;1118;4
STU_0533;Other_NA;33;26-35;No;Student;Strasbourg;6.74;Long;Comfort_Seeking;4.08;49.9;424;5
STU_0534;Male;25;18-25;No;Alternance;Strasbourg;7.47;Long;Cost_Sensitive;8.27;51.0;903;4
STU_0535;Female;19;18-25;No;Student;Strasbourg;3.9;Medium;Eco_Conscious;6.53;31.1;1076;3
STU_0536;Female;23;18-25;No;Student;Strasbourg;1.87;Short;Comfort_Seeking;1.0;28.1;1262;5
STU_0537;Female;24;18-25;No;Alternance;Strasbourg;1.1;Short;Eco_Conscious;5.42;19.1;1641;3
STU_0538;Male;25;18-25;No;Alternance;Nancy;3.11;Medium;Time_Sensitive;2.33;17.2;1913;3
STU_0539;Male;25;18-25;No;Student;Strasbourg;0.93;Short;Comfort_Seeking;3.33;19.1;1295;3
STU_0540;Male;21;18-25;No;Alternance;Strasbourg;5.69;Long;Time_Sensitive;6.19;44.8;1272;3
STU_0541;Female;18;18-25;No;Alternance;Strasbourg;3.37;Medium;Cost_Sensitive;4.49;34.5;1028;4
STU_0542;Male;24;18-25;No;Student;Strasbourg;1.95;Short;Time_Sensitive;1.0;16.0;600;4
STU_0543;Male;25;18-25;No;Student;Strasbourg;4.55;Medium;Cost_Sensitive;7.64;36.6;988;5
STU_0544;Female;25;18-25;No;Student;Strasbourg;2.73;Medium;Comfort_Seeking;4.41;25.6;1128;2
STU_0545;Male;25;18-25;No;Student;Strasbourg;5.48;Long;Cost_Sensitive;9.08;35.4;1541;5
STU_0546;Male;34;26-35;No;Student;Strasbourg;6.38;Long;Comfort_Seeking;4.66;49.8;1382;5
STU_0547;Male;18;18-25;No;Student;Strasbourg;2.79;Medium;Eco_Conscious;3.55;24.1;1278;2
STU_0548;Female;19;18-25;No;Student;Strasbourg;3.66;Medium;Cost_Sensitive;4.99;35.9;997;3
STU_0549;Male;24;18-25;No;Alternance;Strasbourg;4.78;Medium;Eco_Conscious;5.67;32.6;506;5
STU_0550;Female;19;18-25;No;Alternance;Strasbourg;1.85;Short;Cost_Sensitive;4.27;12.9;527;4
STU_0551;Male;28;26-35;No;Employee;Strasbourg;4.78;Medium;Time_Sensitive;5.21;35.1;618;4
STU_0552;Female;18;18-25;No;Student;Strasbourg;1.82;Short;Cost_Sensitive;6.87;21.2;1098;4
STU_0553;Male;39;36-45;No;Alternance;Strasbourg;5.87;Long;Comfort_Seeking;6.56;39.6;1548;4
STU_0554;Male;23;18-25;No;Alternance;Strasbourg;3.26;Medium;Comfort_Seeking;1.0;12.6;1538;1
STU_0555;Female;21;18-25;No;Alternance;Strasbourg;1.81;Short;Cost_Sensitive;3.19;21.9;1478;4
STU_0556;Male;34;26-35;No;Student;Strasbourg;3.0;Medium;Cost_Sensitive;6.32;28.4;1020;1
STU_0557;Male;34;26-35;No;Alternance;Nancy;3.07;Medium;Comfort_Seeking;2.45;30.3;1600;4
STU_0558;Male;34;26-35;No;Student;Nancy;7.88;Long;Time_Sensitive;6.42;51.4;874;5
STU_0559;Female;35;26-35;No;Student;Strasbourg;4.66;Medium;Comfort_Seeking;3.95;33.5;1499;4
STU_0560;Male;24;18-25;No;Alternance;Strasbourg;2.4;Medium;Time_Sensitive;1.6;30.4;614;5
STU_0561;Female;27;26-35;No;Alternance;Strasbourg;11.07;Long;Time_Sensitive;10.05;63.0;788;4
STU_0562;Male;19;18-25;No;Student;Strasbourg;6.08;Long;Comfort_Seeking;8.3;42.2;1778;4
STU_0563;Male;30;26-35;No;Employee;Strasbourg;3.46;Medium;Time_Sensitive;7.19;29.7;1129;4
STU_0564;Male;21;18-25;No;Alternance;Strasbourg;1.69;Short;Comfort_Seeking;1.0;22.3;962;5
STU_0565;Male;33;26-35;No;Student;Strasbourg;3.28;Medium;Comfort_Seeking;3.61;28.9;1586;4
STU_0566;Male;19;18-25;Yes;Employee;Nancy;3.7;Medium;Cost_Sensitive;5.19;25.7;837;2
STU_0567;Male;23;18-25;No;Student;Strasbourg;5.23;Long;Cost_Sensitive;6.31;44.6;1048;5
STU_0568;Male;22;18-25;No;Employee;Strasbourg;6.01;Long;Comfort_Seeking;10.03;43.1;1297;4
STU_0569;Female;30;26-35;No;Student;Strasbourg;6.76;Long;Comfort_Seeking;3.63;38.8;1248;2
STU_0570;Male;25;18-25;No;Student;Strasbourg;1.64;Short;Cost_Sensitive;1.0;20.1;211;4
STU_0571;Male;24;18-25;No;Alternance;Strasbourg;4.76;Medium;Comfort_Seeking;9.26;38.6;711;5
STU_0572;Female;25;18-25;No;Alternance;Strasbourg;3.84;Medium;Time_Sensitive;6.12;40.9;1530;4
STU_0573;Male;25;18-25;No;Alternance;Nancy;20.22;Long;Cost_Sensitive;17.66;90.0;909;3
STU_0574;Male;27;26-35;No;Employee;Strasbourg;4.37;Medium;Comfort_Seeking;5.52;26.6;1385;5
STU_0575;Female;20;18-25;Yes;Alternance;Strasbourg;2.92;Medium;Cost_Sensitive;4.42;18.8;680;4
STU_0576;Female;45;36-45;No;Alternance;Nancy;4.49;Medium;Comfort_Seeking;4.24;41.0;1550;4
STU_0577;Male;24;18-25;No;Alternance;Strasbourg;4.19;Medium;Cost_Sensitive;5.32;29.0;723;2
STU_0578;Female;18;18-25;No;Alternance;Other;1.31;Short;Eco_Conscious;3.25;9.5;1338;3
STU_0579;Male;33;26-35;No;Student;Strasbourg;5.35;Long;Cost_Sensitive;9.68;44.4;1177;4
STU_0580;Male;19;18-25;No;Alternance;Strasbourg;3.51;Medium;Time_Sensitive;6.22;26.9;924;5
STU_0581;Male;24;18-25;No;Student;Strasbourg;4.15;Medium;Eco_Conscious;8.16;37.6;921;3
STU_0582;Other_NA;18;18-25;No;Alternance;Strasbourg;2.52;Medium;Cost_Sensitive;1.22;19.3;1280;3
STU_0583;Male;34;26-35;No;Alternance;Strasbourg;2.22;Medium;Eco_Conscious;2.76;29.6;1420;2
STU_0584;Male;25;18-25;No;Alternance;Strasbourg;7.05;Long;Time_Sensitive;7.93;53.1;1222;4
STU_0585;Female;49;46-55;No;Alternance;Nancy;8.06;Long;Cost_Sensitive;4.89;50.7;1098;1
STU_0586;Male;53;46-55;No;Alternance;Nancy;5.38;Long;Comfort_Seeking;8.2;31.3;831;1
STU_0587;Male;23;18-25;No;Student;Strasbourg;1.46;Short;Time_Sensitive;3.9;29.6;1049;1
STU_0588;Male;21;18-25;No;Alternance;Strasbourg;5.59;Long;Time_Sensitive;5.59;39.7;923;4
STU_0589;Male;23;18-25;No;Student;Strasbourg;1.47;Short;Time_Sensitive;2.42;14.3;1018;3
STU_0590;Male;21;18-25;Yes;Student;Strasbourg;2.86;Medium;Time_Sensitive;6.19;32.7;596;3
STU_0591;Male;22;18-25;No;Student;Strasbourg;6.99;Long;Cost_Sensitive;6.01;53.2;1447;5
STU_0592;Female;21;18-25;Yes;Alternance;Strasbourg;6.19;Long;Time_Sensitive;9.09;50.0;448;3
STU_0593;Male;25;18-25;No;Student;Strasbourg;5.5;Long;Time_Sensitive;5.72;39.8;886;3
STU_0594;Male;28;26-35;No;Alternance;Strasbourg;9.09;Long;Eco_Conscious;10.59;69.4;951;5
STU_0595;Female;26;26-35;No;Student;Other;5.85;Long;Comfort_Seeking;6.63;35.6;1178;3
STU_0596;Male;33;26-35;No;Student;Strasbourg;1.29;Short;Eco_Conscious;6.62;14.3;611;4
STU_0597;Female;22;18-25;No;Student;Strasbourg;3.39;Medium;Cost_Sensitive;2.78;30.6;892;2
STU_0598;Male;20;18-25;No;Student;Strasbourg;4.11;Medium;Cost_Sensitive;3.96;38.4;715;4
STU_0599;Male;19;18-25;No;Alternance;Strasbourg;3.84;Medium;Cost_Sensitive;2.05;34.4;1340;3
STU_0600;Male;42;36-45;Yes;Student;Strasbourg;2.93;Medium;Cost_Sensitive;2.02;25.7;378;5
STU_0601;Male;18;18-25;No;Student;Strasbourg;2.3;Medium;Time_Sensitive;4.74;20.3;1038;3
STU_0602;Male;34;26-35;No;Student;Nancy;17.19;Long;Cost_Sensitive;18.99;90.0;828;3
STU_0603;Male;24;18-25;No;Student;Strasbourg;3.35;Medium;Cost_Sensitive;5.84;32.2;1044;4
STU_0604;Male;19;18-25;No;Student;Strasbourg;16.7;Long;Cost_Sensitive;15.69;90.0;1002;5
STU_0605;Male;30;26-35;No;Student;Other;2.16;Medium;Cost_Sensitive;1.73;17.4;1772;2
STU_0606;Male;22;18-25;No;Alternance;Nancy;6.19;Long;Cost_Sensitive;8.38;41.3;1549;5
STU_0607;Male;30;26-35;No;Alternance;Strasbourg;4.82;Medium;Cost_Sensitive;3.89;33.1;958;3
STU_0608;Male;43;36-45;No;Alternance;Strasbourg;2.45;Medium;Eco_Conscious;1.15;28.6;1213;4
STU_0609;Male;23;18-25;No;Employee;Strasbourg;3.2;Medium;Time_Sensitive;3.66;29.8;1530;3
STU_0610;Female;25;18-25;No;Student;Strasbourg;4.17;Medium;Cost_Sensitive;1.38;35.7;958;4
STU_0611;Male;23;18-25;No;Student;Strasbourg;2.57;Medium;Time_Sensitive;1.2;25.1;704;3
STU_0612;Female;42;36-45;No;Employee;Strasbourg;3.62;Medium;Time_Sensitive;7.97;31.1;541;3
STU_0613;Male;24;18-25;No;Student;Strasbourg;1.05;Short;Cost_Sensitive;1.0;8.0;1645;1
STU_0614;Male;21;18-25;No;Employee;Strasbourg;6.39;Long;Cost_Sensitive;4.79;49.1;1133;2
STU_0615;Female;25;18-25;No;Student;Strasbourg;8.64;Long;Time_Sensitive;8.97;54.7;1302;5
STU_0616;Female;31;26-35;No;Student;Strasbourg;5.5;Long;Eco_Conscious;6.4;40.1;999;5
STU_0617;Male;23;18-25;No;Student;Strasbourg;15.87;Long;Cost_Sensitive;14.57;90.0;756;4
STU_0618;Male;34;26-35;No;Alternance;Strasbourg;6.28;Long;Cost_Sensitive;3.23;45.3;822;3
STU_0619;Female;48;46-55;No;Alternance;Strasbourg;8.23;Long;Comfort_Seeking;10.02;58.1;611;3
STU_0620;Female;19;18-25;No;Alternance;Strasbourg;8.7;Long;Cost_Sensitive;8.1;52.8;1497;4
STU_0621;Male;19;18-25;No;Student;Strasbourg;0.84;Short;Cost_Sensitive;4.41;15.9;1722;5
STU_0622;Male;50;46-55;No;Student;Strasbourg;5.4;Long;Comfort_Seeking;4.93;37.5;1063;4
STU_0623;Male;21;18-25;No;Student;Strasbourg;1.87;Short;Comfort_Seeking;4.86;26.9;669;5
STU_0624;Male;27;26-35;No;Student;Strasbourg;2.11;Medium;Time_Sensitive;5.63;16.0;1374;5
STU_0625;Male;24;18-25;No;Employee;Nancy;2.33;Medium;Time_Sensitive;2.64;17.8;1643;5
STU_0626;Male;24;18-25;No;Student;Nancy;3.51;Medium;Cost_Sensitive;6.07;27.5;1540;3
STU_0627;Male;28;26-35;No;Alternance;Strasbourg;6.17;Long;Cost_Sensitive;4.35;39.3;1190;1
STU_0628;Female;24;18-25;No;Alternance;Strasbourg;5.43;Long;Time_Sensitive;6.59;38.7;1118;4
STU_0629;Male;25;18-25;No;Student;Strasbourg;4.18;Medium;Cost_Sensitive;7.25;30.4;1187;4
STU_0630;Male;21;18-25;No;Alternance;Strasbourg;6.43;Long;Time_Sensitive;7.9;45.8;1629;3
STU_0631;Female;22;18-25;No;Student;Strasbourg;6.66;Long;Comfort_Seeking;11.49;51.7;1466;3
STU_0632;Female;23;18-25;No;Student;Other;5.46;Long;Comfort_Seeking;7.17;40.4;1065;4
STU_0633;Male;20;18-25;No;Student;Strasbourg;1.53;Short;Cost_Sensitive;2.14;19.2;1056;4
STU_0634;Male;40;36-45;No;Alternance;Strasbourg;2.73;Medium;Eco_Conscious;8.93;19.7;1031;3
STU_0635;Male;22;18-25;No;Student;Nancy;4.28;Medium;Time_Sensitive;8.08;32.9;827;4
STU_0636;Male;18;18-25;No;Alternance;Other;6.47;Long;Comfort_Seeking;4.11;43.5;1673;4
STU_0637;Male;25;18-25;No;Alternance;Nancy;1.93;Short;Cost_Sensitive;1.73;24.0;924;4
STU_0638;Male;28;26-35;No;Student;Strasbourg;4.18;Medium;Cost_Sensitive;3.18;29.2;1372;2
STU_0639;Male;24;18-25;No;Alternance;Strasbourg;1.68;Short;Cost_Sensitive;4.09;14.9;969;4
STU_0640;Male;54;46-55;No;Alternance;Strasbourg;7.68;Long;Time_Sensitive;9.06;53.8;823;4
STU_0641;Male;24;18-25;No;Student;Strasbourg;4.85;Medium;Time_Sensitive;6.64;46.6;1160;2
STU_0642;Male;22;18-25;No;Student;Strasbourg;1.91;Short;Eco_Conscious;1.0;19.6;1391;4
STU_0643;Male;23;18-25;No;Alternance;Strasbourg;1.91;Short;Eco_Conscious;1.97;21.3;1109;3
STU_0644;Male;24;18-25;No;Student;Other;5.28;Long;Time_Sensitive;5.72;43.8;801;3
STU_0645;Male;21;18-25;No;Alternance;Strasbourg;9.42;Long;Time_Sensitive;6.23;64.4;1207;3
STU_0646;Female;24;18-25;No;Student;Strasbourg;2.21;Medium;Cost_Sensitive;1.81;24.7;932;3
STU_0647;Male;34;26-35;No;Student;Strasbourg;6.68;Long;Comfort_Seeking;9.62;46.3;1740;3
STU_0648;Female;25;18-25;No;Student;Strasbourg;3.07;Medium;Comfort_Seeking;1.31;26.5;1109;5
STU_0649;Female;22;18-25;No;Student;Strasbourg;6.82;Long;Comfort_Seeking;9.92;43.7;966;2
STU_0650;Male;24;18-25;No;Alternance;Strasbourg;6.28;Long;Comfort_Seeking;8.8;47.0;1891;5
STU_0651;Male;33;26-35;No;Student;Strasbourg;4.61;Medium;Cost_Sensitive;4.9;37.7;1459;4
STU_0652;Male;19;18-25;No;Alternance;Strasbourg;1.44;Short;Cost_Sensitive;1.56;21.5;886;3
STU_0653;Male;19;18-25;No;Alternance;Strasbourg;6.28;Long;Time_Sensitive;8.34;42.1;923;2
STU_0654;Female;25;18-25;No;Alternance;Other;5.65;Long;Comfort_Seeking;4.88;45.2;1366;4
STU_0655;Male;33;26-35;No;Alternance;Strasbourg;5.36;Long;Cost_Sensitive;4.73;45.1;1215;4
STU_0656;Male;18;18-25;No;Student;Strasbourg;4.72;Medium;Cost_Sensitive;5.47;29.9;1512;2
STU_0657;Male;21;18-25;No;Student;Strasbourg;2.52;Medium;Comfort_Seeking;1.0;22.4;968;3
STU_0658;Male;30;26-35;No;Alternance;Strasbourg;7.94;Long;Cost_Sensitive;5.64;59.5;1445;4
STU_0659;Female;28;26-35;No;Student;Strasbourg;7.13;Long;Time_Sensitive;6.99;46.0;417;1
STU_0660;Male;18;18-25;No;Alternance;Strasbourg;2.24;Medium;Eco_Conscious;4.26;25.0;1146;5
STU_0661;Male;29;26-35;No;Student;Nancy;9.1;Long;Cost_Sensitive;7.79;60.1;984;4
STU_0662;Other_NA;25;18-25;No;Alternance;Nancy;4.55;Medium;Cost_Sensitive;5.01;36.7;1041;3
STU_0663;Male;20;18-25;No;Alternance;Strasbourg;4.54;Medium;Eco_Conscious;2.45;35.2;1164;3
STU_0664;Male;25;18-25;No;Alternance;Nancy;3.8;Medium;Eco_Conscious;6.41;34.6;1598;1
STU_0665;Male;25;18-25;No;Alternance;Strasbourg;4.02;Medium;Comfort_Seeking;5.31;27.0;796;5
STU_0666;Male;19;18-25;No;Alternance;Strasbourg;9.4;Long;Time_Sensitive;10.05;57.1;434;2
STU_0667;Male;37;36-45;No;Alternance;Strasbourg;7.71;Long;Cost_Sensitive;8.93;59.7;837;3
STU_0668;Male;20;18-25;No;Alternance;Strasbourg;7.62;Long;Eco_Conscious;8.12;62.4;1558;4
STU_0669;Male;18;18-25;No;Student;Nancy;4.69;Medium;Time_Sensitive;4.62;35.8;624;3
STU_0670;Male;19;18-25;No;Student;Strasbourg;7.09;Long;Cost_Sensitive;9.56;57.6;1000;4
STU_0671;Male;49;46-55;No;Student;Nancy;2.58;Medium;Comfort_Seeking;3.98;20.3;1359;5
STU_0672;Female;24;18-25;No;Employee;Strasbourg;5.93;Long;Cost_Sensitive;6.24;40.0;1180;4
STU_0673;Male;20;18-25;No;Student;Strasbourg;3.85;Medium;Cost_Sensitive;4.76;38.5;1595;5
STU_0674;Male;20;18-25;No;Alternance;Strasbourg;1.26;Short;Cost_Sensitive;2.52;21.0;488;5
STU_0675;Male;19;18-25;No;Alternance;Strasbourg;1.66;Short;Time_Sensitive;2.59;27.2;1087;3
STU_0676;Other_NA;44;36-45;Yes;Alternance;Strasbourg;2.86;Medium;Eco_Conscious;4.73;28.1;928;3
STU_0677;Male;51;46-55;No;Alternance;Nancy;5.37;Long;Eco_Conscious;4.38;34.5;641;3
STU_0678;Male;22;18-25;No;Student;Strasbourg;2.86;Medium;Eco_Conscious;2.38;26.8;1562;4
STU_0679;Female;44;36-45;No;Alternance;Nancy;2.98;Medium;Comfort_Seeking;5.04;32.4;1058;3
STU_0680;Female;21;18-25;No;Alternance;Nancy;6.59;Long;Cost_Sensitive;6.84;45.6;1352;5
STU_0681;Female;29;26-35;No;Student;Strasbourg;3.04;Medium;Cost_Sensitive;5.83;25.3;1643;4
STU_0682;Male;23;18-25;No;Student;Nancy;9.18;Long;Cost_Sensitive;10.04;62.9;1350;3
STU_0683;Male;19;18-25;No;Alternance;Other;8.33;Long;Cost_Sensitive;7.59;53.0;993;4
STU_0684;Female;19;18-25;No;Alternance;Strasbourg;4.27;Medium;Eco_Conscious;6.16;35.0;1397;3
STU_0685;Female;19;18-25;No;Student;Nancy;6.55;Long;Eco_Conscious;9.22;46.3;968;5
STU_0686;Male;23;18-25;No;Alternance;Other;6.05;Long;Eco_Conscious;7.45;40.8;1296;4
STU_0687;Male;21;18-25;No;Alternance;Strasbourg;3.65;Medium;Cost_Sensitive;5.8;35.0;762;1
STU_0688;Male;18;18-25;No;Student;Strasbourg;6.98;Long;Time_Sensitive;7.12;51.6;1210;3
STU_0689;Female;34;26-35;No;Employee;Nancy;7.61;Long;Time_Sensitive;9.76;50.1;1616;5
STU_0690;Male;19;18-25;No;Alternance;Strasbourg;2.41;Medium;Cost_Sensitive;2.5;23.2;1095;4
STU_0691;Male;22;18-25;No;Alternance;Strasbourg;4.61;Medium;Eco_Conscious;6.03;34.0;1583;5
STU_0692;Male;55;46-55;No;Alternance;Strasbourg;4.58;Medium;Comfort_Seeking;10.02;32.0;2058;2
STU_0693;Male;20;18-25;No;Student;Nancy;6.93;Long;Time_Sensitive;8.36;39.6;1190;3
STU_0694;Male;25;18-25;No;Student;Strasbourg;3.25;Medium;Eco_Conscious;3.51;25.5;1415;3
STU_0695;Male;20;18-25;No;Student;Nancy;2.97;Medium;Time_Sensitive;3.26;23.2;1367;4
STU_0696;Male;32;26-35;No;Student;Strasbourg;4.65;Medium;Cost_Sensitive;5.32;36.1;1279;3
STU_0697;Male;23;18-25;No;Student;Strasbourg;8.41;Long;Eco_Conscious;10.18;58.5;1476;2
STU_0698;Male;25;18-25;No;Alternance;Strasbourg;2.09;Medium;Time_Sensitive;3.54;17.5;1113;4
STU_0699;Male;28;26-35;No;Alternance;Strasbourg;2.31;Medium;Cost_Sensitive;2.3;24.6;968;4
STU_0700;Male;40;36-45;No;Alternance;Strasbourg;3.1;Medium;Eco_Conscious;2.96;22.3;666;3
STU_0701;Male;19;18-25;No;Alternance;Nancy;3.45;Medium;Comfort_Seeking;4.71;28.3;1080;4
STU_0702;Male;21;18-25;No;Alternance;Nancy;1.5;Short;Time_Sensitive;2.85;15.2;1516;4
STU_0703;Male;24;18-25;No;Student;Strasbourg;10.13;Long;Time_Sensitive;10.93;69.4;871;3
STU_0704;Male;29;26-35;No;Student;Strasbourg;3.9;Medium;Comfort_Seeking;6.47;32.0;1286;3
STU_0705;Male;21;18-25;Yes;Student;Nancy;3.57;Medium;Comfort_Seeking;9.44;29.1;670;3
STU_0706;Other_NA;19;18-25;No;Alternance;Nancy;10.9;Long;Eco_Conscious;8.13;66.8;983;4
STU_0707;Male;38;36-45;No;Student;Strasbourg;6.41;Long;Time_Sensitive;8.18;43.6;551;5
STU_0708;Female;19;18-25;No;Alternance;Strasbourg;3.08;Medium;Comfort_Seeking;4.29;36.1;1677;3
STU_0709;Male;22;18-25;No;Student;Strasbourg;4.64;Medium;Cost_Sensitive;2.12;33.0;1381;3
STU_0710;Female;23;18-25;No;Alternance;Nancy;4.11;Medium;Eco_Conscious;7.24;35.0;2133;5
STU_0711;Female;22;18-25;No;Alternance;Strasbourg;9.84;Long;Cost_Sensitive;10.62;63.6;1578;5
STU_0712;Male;23;18-25;No;Alternance;Strasbourg;3.82;Medium;Eco_Conscious;6.19;33.3;1669;4
STU_0713;Male;25;18-25;No;Employee;Strasbourg;1.81;Short;Cost_Sensitive;1.0;24.1;588;5
STU_0714;Male;24;18-25;No;Alternance;Nancy;1.4;Short;Time_Sensitive;2.29;15.9;582;4
STU_0715;Male;22;18-25;No;Alternance;Strasbourg;10.0;Long;Time_Sensitive;8.06;68.5;1215;4
STU_0716;Female;45;36-45;No;Employee;Strasbourg;2.65;Medium;Cost_Sensitive;7.65;38.4;723;3
STU_0717;Female;23;18-25;No;Alternance;Strasbourg;6.24;Long;Eco_Conscious;8.86;47.2;962;3
STU_0718;Female;49;46-55;No;Alternance;Strasbourg;4.39;Medium;Comfort_Seeking;4.01;42.2;1949;2
STU_0719;Male;21;18-25;No;Student;Strasbourg;3.3;Medium;Comfort_Seeking;1.54;30.6;1616;5
STU_0720;Female;34;26-35;No;Student;Nancy;3.62;Medium;Cost_Sensitive;4.93;25.3;873;5
STU_0721;Female;29;26-35;No;Alternance;Nancy;10.65;Long;Eco_Conscious;12.52;70.0;372;4
STU_0722;Male;18;18-25;No;Student;Nancy;1.8;Short;Eco_Conscious;1.0;18.2;843;3
STU_0723;Male;32;26-35;No;Student;Nancy;3.36;Medium;Time_Sensitive;2.68;25.5;1005;2
STU_0724;Female;32;26-35;No;Employee;Strasbourg;7.16;Long;Cost_Sensitive;5.6;49.0;1088;3
STU_0725;Male;21;18-25;No;Alternance;Nancy;1.99;Short;Eco_Conscious;4.75;20.2;752;3
STU_0726;Female;22;18-25;No;Alternance;Strasbourg;9.11;Long;Comfort_Seeking;8.58;54.8;1595;4
STU_0727;Male;23;18-25;No;Student;Strasbourg;7.1;Long;Eco_Conscious;6.94;62.6;951;5
STU_0728;Female;28;26-35;No;Student;Other;4.94;Medium;Time_Sensitive;6.01;41.2;1427;1
