student_id;scenario_id;scenario_description;mode_mix;distance_km;weather;crowding;transfers;human_comfort_rating_1_10;human_comfort_normalized_0_1;mlp_predicted_comfort;absolute_error
STU_0325;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0325;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;7;0.7;0.6105;0.0895
STU_0325;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0325;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;9;0.9;1.0;0.1
STU_0325;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;8;0.8;0.691;0.109
STU_0325;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0326;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;9;0.9;0.85;0.05
STU_0326;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.55;0.15
STU_0326;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;6;0.6;0.65;0.05
STU_0326;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;2;0.2;0.25;0.05
STU_0326;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0326;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0326;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;7;0.7;0.785;0.085
STU_0326;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.588;0.012
STU_0326;S09;Car only, long distance;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0326;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;8;0.8;0.65;0.15
STU_0326;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.646;0.054
STU_0326;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0327;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0327;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;6;0.6;0.7;0.1
STU_0327;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0327;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;7;0.7;0.6;0.1
STU_0327;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0327;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0327;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0327;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;5;0.5;0.6105;0.1105
STU_0327;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0327;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0327;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;9;0.9;0.691;0.209
STU_0327;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0328;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0328;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0328;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0328;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;6;0.6;0.6;0.0
STU_0328;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0328;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;7;0.7;0.83;0.13
STU_0328;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;10;1.0;0.83;0.17
STU_0328;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;8;0.8;0.6105;0.1895
STU_0328;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0328;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0328;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0328;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0329;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;8;0.8;1.0;0.2
STU_0329;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0329;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0329;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;7;0.7;0.6;0.1
STU_0329;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0329;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0329;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0329;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;8;0.8;0.6105;0.1895
STU_0329;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0329;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0329;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;6;0.6;0.691;0.091
STU_0329;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0330;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0330;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.7;0.0
STU_0330;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;8;0.8;1.0;0.2
STU_0330;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;8;0.8;0.6;0.2
STU_0330;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;8;0.8;0.96;0.16
STU_0330;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0330;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0330;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0330;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0330;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0330;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;9;0.9;0.691;0.209
STU_0330;S12;Car only, long, age>45;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0331;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0331;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0331;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;0.85;0.15
STU_0331;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;5;0.5;0.45;0.05
STU_0331;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;9;0.9;0.96;0.06
STU_0331;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;10;1.0;0.83;0.17
STU_0331;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;10;1.0;0.83;0.17
STU_0331;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0331;S09;Car only, long distance;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0331;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;8;0.8;0.85;0.05
STU_0331;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0331;S12;Car only, long, age>45;car_100;8.0;any;NA;0;8;0.8;1.0;0.2
STU_0332;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;8;0.8;1.0;0.2
STU_0332;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.7;0.0
STU_0332;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;9;0.9;1.0;0.1
STU_0332;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;8;0.8;0.6;0.2
STU_0332;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;9;0.9;0.96;0.06
STU_0332;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0332;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0332;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0332;S09;Car only, long distance;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0332;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0332;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;8;0.8;0.691;0.109
STU_0332;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0333;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;9;0.9;1.0;0.1
STU_0333;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0333;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0333;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;5;0.5;0.6;0.1
STU_0333;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0333;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;10;1.0;0.83;0.17
STU_0333;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.83;0.07
STU_0333;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;5;0.5;0.6105;0.1105
STU_0333;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0333;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0333;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;6;0.6;0.691;0.091
STU_0333;S12;Car only, long, age>45;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0334;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;9;0.9;0.85;0.05
STU_0334;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;6;0.6;0.55;0.05
STU_0334;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;0.8;0.2
STU_0334;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;4;0.4;0.4;0.0
STU_0334;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0334;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0334;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;7;0.7;0.785;0.085
STU_0334;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;8;0.8;0.588;0.212
STU_0334;S09;Car only, long distance;car_100;8.0;any;NA;0;8;0.8;1.0;0.2
STU_0334;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;9;0.9;0.8;0.1
STU_0334;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.646;0.054
STU_0334;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0335;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;9;0.9;1.0;0.1
STU_0335;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;6;0.6;0.7;0.1
STU_0335;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0335;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;7;0.7;0.6;0.1
STU_0335;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0335;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;10;1.0;0.83;0.17
STU_0335;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;7;0.7;0.83;0.13
STU_0335;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0335;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0335;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;8;0.8;1.0;0.2
STU_0335;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;5;0.5;0.691;0.191
STU_0335;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0336;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0336;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.7;0.0
STU_0336;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0336;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;6;0.6;0.6;0.0
STU_0336;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;9;0.9;0.96;0.06
STU_0336;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0336;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0336;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0336;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0336;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;9;0.9;1.0;0.1
STU_0336;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;6;0.6;0.691;0.091
STU_0336;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0337;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0337;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.7;0.0
STU_0337;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;9;0.9;1.0;0.1
STU_0337;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;6;0.6;0.6;0.0
STU_0337;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0337;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0337;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0337;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;7;0.7;0.6105;0.0895
STU_0337;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0337;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0337;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0337;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0338;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;0.85;0.15
STU_0338;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;6;0.6;0.55;0.05
STU_0338;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;9;0.9;0.8;0.1
STU_0338;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;7;0.7;0.4;0.3
STU_0338;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;9;0.9;0.96;0.06
STU_0338;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0338;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.785;0.015
STU_0338;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;7;0.7;0.588;0.112
STU_0338;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0338;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;8;0.8;0.8;0.0
STU_0338;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;6;0.6;0.646;0.046
STU_0338;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0339;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0339;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0339;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;9;0.9;1.0;0.1
STU_0339;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;7;0.7;0.6;0.1
STU_0339;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;8;0.8;0.96;0.16
STU_0339;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;7;0.7;0.83;0.13
STU_0339;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.83;0.07
STU_0339;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0339;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0339;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0339;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0339;S12;Car only, long, age>45;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0340;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0340;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.7;0.0
STU_0340;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;8;0.8;1.0;0.2
STU_0340;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;5;0.5;0.6;0.1
STU_0340;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0340;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0340;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0340;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0340;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0340;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;9;0.9;1.0;0.1
STU_0340;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0340;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0341;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0341;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.7;0.0
STU_0341;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0341;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;6;0.6;0.6;0.0
STU_0341;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0341;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;7;0.7;0.83;0.13
STU_0341;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;7;0.7;0.83;0.13
STU_0341;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0341;S09;Car only, long distance;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0341;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0341;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;6;0.6;0.691;0.091
STU_0341;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0342;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0342;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0342;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;9;0.9;1.0;0.1
STU_0342;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;7;0.7;0.6;0.1
STU_0342;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0342;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0342;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.83;0.07
STU_0342;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;7;0.7;0.6105;0.0895
STU_0342;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0342;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;9;0.9;1.0;0.1
STU_0342;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0342;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0343;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0343;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.7;0.0
STU_0343;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0343;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;6;0.6;0.6;0.0
STU_0343;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;8;0.8;0.96;0.16
STU_0343;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0343;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;10;1.0;0.83;0.17
STU_0343;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;7;0.7;0.6105;0.0895
STU_0343;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0343;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;9;0.9;1.0;0.1
STU_0343;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;9;0.9;0.691;0.209
STU_0343;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0344;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0344;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0344;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0344;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;6;0.6;0.6;0.0
STU_0344;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0344;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0344;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.83;0.07
STU_0344;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0344;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0344;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;9;0.9;1.0;0.1
STU_0344;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;9;0.9;0.691;0.209
STU_0344;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0345;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0345;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;6;0.6;0.7;0.1
STU_0345;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0345;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;6;0.6;0.6;0.0
STU_0345;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0345;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0345;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.83;0.07
STU_0345;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0345;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0345;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;9;0.9;1.0;0.1
STU_0345;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0345;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0346;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0346;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0346;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0346;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;7;0.7;0.6;0.1
STU_0346;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;8;0.8;0.96;0.16
STU_0346;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0346;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.83;0.07
STU_0346;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0346;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
