profile_id,archetype,trip_distance_bin,distance_km,age,budget_eur,rain,temperature_c,mobility_restriction,seed_offset,campus,student_status
STU_0552,cost_sensitive,short,1.82,18,6.87,0,26.29572523134116,0,551,Strasbourg,Student
STU_0553,comfort_seeking,long,5.87,39,6.56,0,25.594758409890428,0,552,Strasbourg,Alternance
STU_0554,comfort_seeking,medium,3.26,23,1.0,1,11.000442481206917,0,553,Strasbourg,Alternance
STU_0555,cost_sensitive,short,1.81,21,3.19,0,16.984418547473425,0,554,Strasbourg,Alternance
STU_0556,cost_sensitive,medium,3.0,34,6.32,0,9.011194485934299,0,555,Strasbourg,Student
STU_0557,comfort_seeking,medium,3.07,34,2.45,0,14.186842528916443,0,556,Nancy,Alternance
STU_0558,time_sensitive,long,7.88,34,6.42,0,9.202004407049081,0,557,Nancy,Student
STU_0559,comfort_seeking,medium,4.66,35,3.95,0,26.96056247308841,0,558,Strasbourg,Student
STU_0560,time_sensitive,medium,2.4,24,1.6,0,16.909585202743703,0,559,Strasbourg,Alternance
STU_0561,time_sensitive,long,11.07,27,10.05,0,12.255766975164622,0,560,Strasbourg,Alternance
STU_0562,comfort_seeking,long,6.08,19,8.3,0,23.548948574851018,0,561,Strasbourg,Student
STU_0563,time_sensitive,medium,3.46,30,7.19,1,-3.3649232783632925,0,562,Strasbourg,Employee
STU_0564,comfort_seeking,short,1.69,21,1.0,0,-2.112820758922318,0,563,Strasbourg,Alternance
STU_0565,comfort_seeking,medium,3.28,33,3.61,0,20.36670924175819,0,564,Strasbourg,Student
STU_0566,cost_sensitive,medium,3.7,19,5.19,0,14.483747584938945,1,565,Nancy,Employee
STU_0567,cost_sensitive,long,5.23,23,6.31,1,16.003570402086083,0,566,Strasbourg,Student
STU_0568,comfort_seeking,long,6.01,22,10.03,0,3.38883117345161,0,567,Strasbourg,Employee
STU_0569,comfort_seeking,long,6.76,30,3.63,0,13.81413031319707,0,568,Strasbourg,Student
STU_0570,cost_sensitive,short,1.64,25,1.0,0,30.028075283210736,0,569,Strasbourg,Student
STU_0571,comfort_seeking,medium,4.76,24,9.26,0,20.593596958366902,0,570,Strasbourg,Alternance
STU_0572,time_sensitive,medium,3.84,25,6.12,1,15.357652361142497,0,571,Strasbourg,Alternance
STU_0573,cost_sensitive,long,20.22,25,17.66,0,10.4875687191605,0,572,Nancy,Alternance
STU_0574,comfort_seeking,medium,4.37,27,5.52,1,10.84341718504485,0,573,Strasbourg,Employee
STU_0575,cost_sensitive,medium,2.92,20,4.42,1,-3.033583113600141,1,574,Strasbourg,Alternance
STU_0576,comfort_seeking,medium,4.49,45,4.24,0,16.061123367369284,0,575,Nancy,Alternance
STU_0577,cost_sensitive,medium,4.19,24,5.32,1,20.76386486785483,0,576,Strasbourg,Alternance
STU_0578,eco_conscious,short,1.31,18,3.25,0,1.3950453826350788,0,577,Other,Alternance
STU_0579,cost_sensitive,long,5.35,33,9.68,1,8.708664861545472,0,578,Strasbourg,Student
STU_0580,time_sensitive,medium,3.51,19,6.22,0,4.740282942132623,0,579,Strasbourg,Alternance
STU_0581,eco_conscious,medium,4.15,24,8.16,0,6.277190441529892,0,580,Strasbourg,Student
STU_0582,cost_sensitive,medium,2.52,18,1.22,0,14.427853014575202,0,581,Strasbourg,Alternance
STU_0583,eco_conscious,medium,2.22,34,2.76,0,-2.675217239907795,0,582,Strasbourg,Alternance
STU_0584,time_sensitive,long,7.05,25,7.93,0,18.91416350685651,0,583,Strasbourg,Alternance
STU_0585,cost_sensitive,long,8.06,49,4.89,1,20.030840559469457,0,584,Nancy,Alternance
STU_0586,comfort_seeking,long,5.38,53,8.2,0,11.9911792957047,0,585,Nancy,Alternance
STU_0587,time_sensitive,short,1.46,23,3.9,0,-5.845668079876333,0,586,Strasbourg,Student
STU_0588,time_sensitive,long,5.59,21,5.59,0,6.028650991980883,0,587,Strasbourg,Alternance
STU_0589,time_sensitive,short,1.47,23,2.42,0,23.863215472821572,0,588,Strasbourg,Student
STU_0590,time_sensitive,medium,2.86,21,6.19,0,-8.22395424582858,1,589,Strasbourg,Student
STU_0591,cost_sensitive,long,6.99,22,6.01,1,11.219812702451847,0,590,Strasbourg,Student
STU_0592,time_sensitive,long,6.19,21,9.09,0,4.559993772261928,1,591,Strasbourg,Alternance
STU_0593,time_sensitive,long,5.5,25,5.72,0,20.436562412678693,0,592,Strasbourg,Student
STU_0594,eco_conscious,long,9.09,28,10.59,0,8.599088382852308,0,593,Strasbourg,Alternance
STU_0595,comfort_seeking,long,5.85,26,6.63,0,17.231632165884893,0,594,Other,Student
STU_0596,eco_conscious,short,1.29,33,6.62,0,18.523683353352745,0,595,Strasbourg,Student
STU_0597,cost_sensitive,medium,3.39,22,2.78,1,28.68980671784016,0,596,Strasbourg,Student
STU_0598,cost_sensitive,medium,4.11,20,3.96,0,12.376464450597037,0,597,Strasbourg,Student
STU_0599,cost_sensitive,medium,3.84,19,2.05,1,17.00835495698089,0,598,Strasbourg,Alternance
STU_0600,cost_sensitive,medium,2.93,42,2.02,0,2.1195561669805123,1,599,Strasbourg,Student
STU_0601,time_sensitive,medium,2.3,18,4.74,0,23.523308506349952,0,600,Strasbourg,Student
STU_0602,cost_sensitive,long,17.19,34,18.99,1,7.915929215429083,0,601,Nancy,Student
STU_0603,cost_sensitive,medium,3.35,24,5.84,1,9.513966687298035,0,602,Strasbourg,Student
STU_0604,cost_sensitive,long,16.7,19,15.69,1,13.822017641206314,0,603,Strasbourg,Student
STU_0605,cost_sensitive,medium,2.16,30,1.73,1,1.4969252372812036,0,604,Other,Student
STU_0606,cost_sensitive,long,6.19,22,8.38,1,15.830160231431504,0,605,Nancy,Alternance
STU_0607,cost_sensitive,medium,4.82,30,3.89,1,21.739730183400084,0,606,Strasbourg,Alternance
STU_0608,eco_conscious,medium,2.45,43,1.15,0,16.34347058797833,0,607,Strasbourg,Alternance
STU_0609,time_sensitive,medium,3.2,23,3.66,1,1.2888194865701994,0,608,Strasbourg,Employee
STU_0610,cost_sensitive,medium,4.17,25,1.38,0,13.009525645362723,0,609,Strasbourg,Student
STU_0611,time_sensitive,medium,2.57,23,1.2,0,19.936231223835925,0,610,Strasbourg,Student
STU_0612,time_sensitive,medium,3.62,42,7.97,0,-1.0239101277272624,0,611,Strasbourg,Employee
STU_0613,cost_sensitive,short,1.05,24,1.0,1,5.401871889458288,0,612,Strasbourg,Student
STU_0614,cost_sensitive,long,6.39,21,4.79,1,21.012348832652158,0,613,Strasbourg,Employee
STU_0615,time_sensitive,long,8.64,25,8.97,0,16.160763473578292,0,614,Strasbourg,Student
STU_0616,eco_conscious,long,5.5,31,6.4,1,17.29577265701403,0,615,Strasbourg,Student
STU_0617,cost_sensitive,long,15.87,23,14.57,1,28.875958460986492,0,616,Strasbourg,Student
STU_0618,cost_sensitive,long,6.28,34,3.23,0,17.74842222804962,0,617,Strasbourg,Alternance
STU_0619,comfort_seeking,long,8.23,48,10.02,0,19.263104083465436,0,618,Strasbourg,Alternance
STU_0620,cost_sensitive,long,8.7,19,8.1,0,35.68596421774661,0,619,Strasbourg,Alternance
STU_0621,cost_sensitive,short,0.84,19,4.41,1,12.289563535276073,0,620,Strasbourg,Student
STU_0622,comfort_seeking,long,5.4,50,4.93,0,7.616937891052039,0,621,Strasbourg,Student
STU_0623,comfort_seeking,short,1.87,21,4.86,1,17.422371185977063,0,622,Strasbourg,Student
STU_0624,time_sensitive,medium,2.11,27,5.63,0,17.51192823511116,0,623,Strasbourg,Student
STU_0625,time_sensitive,medium,2.33,24,2.64,1,9.786276864430334,0,624,Nancy,Employee
STU_0626,cost_sensitive,medium,3.51,24,6.07,0,5.74082384356122,0,625,Nancy,Student
STU_0627,cost_sensitive,long,6.17,28,4.35,1,32.47875537672063,0,626,Strasbourg,Alternance
STU_0628,time_sensitive,long,5.43,24,6.59,0,16.614747763104184,0,627,Strasbourg,Alternance
STU_0629,cost_sensitive,medium,4.18,25,7.25,0,8.141716948783394,0,628,Strasbourg,Student
STU_0630,time_sensitive,long,6.43,21,7.9,1,21.32744241823679,0,629,Strasbourg,Alternance
STU_0631,comfort_seeking,long,6.66,22,11.49,1,13.126838787509325,0,630,Strasbourg,Student
STU_0632,comfort_seeking,long,5.46,23,7.17,1,11.97694842945735,0,631,Other,Student
STU_0633,cost_sensitive,short,1.53,20,2.14,0,18.498182975315945,0,632,Strasbourg,Student
STU_0634,eco_conscious,medium,2.73,40,8.93,0,3.6649418541464804,0,633,Strasbourg,Alternance
STU_0635,time_sensitive,medium,4.28,22,8.08,0,16.82101763133738,0,634,Nancy,Student
STU_0636,comfort_seeking,long,6.47,18,4.11,0,29.303638461854018,0,635,Other,Alternance
STU_0637,cost_sensitive,short,1.93,25,1.73,0,17.729421297578487,0,636,Nancy,Alternance
STU_0638,cost_sensitive,medium,4.18,28,3.18,1,10.990303169732284,0,637,Strasbourg,Student
STU_0639,cost_sensitive,short,1.68,24,4.09,1,9.943157756574063,0,638,Strasbourg,Alternance
STU_0640,time_sensitive,long,7.68,54,9.06,1,10.717280213239125,0,639,Strasbourg,Alternance
STU_0641,time_sensitive,medium,4.85,24,6.64,1,11.968298575617752,0,640,Strasbourg,Student
STU_0642,eco_conscious,short,1.91,22,1.0,1,10.977547737933824,0,641,Strasbourg,Student
STU_0643,eco_conscious,short,1.91,23,1.97,0,21.330491528596532,0,642,Strasbourg,Alternance
STU_0644,time_sensitive,long,5.28,24,5.72,0,0.1343271743281349,0,643,Other,Student
STU_0645,time_sensitive,long,9.42,21,6.23,0,20.896000403297073,0,644,Strasbourg,Alternance
STU_0646,cost_sensitive,medium,2.21,24,1.81,1,10.96250779885951,0,645,Strasbourg,Student
STU_0647,comfort_seeking,long,6.68,34,9.62,0,17.015582285562978,0,646,Strasbourg,Student
STU_0648,comfort_seeking,medium,3.07,25,1.31,0,4.98409671839309,0,647,Strasbourg,Student
STU_0649,comfort_seeking,long,6.82,22,9.92,0,24.629048534795487,0,648,Strasbourg,Student
STU_0650,comfort_seeking,long,6.28,24,8.8,0,23.965079681374984,0,649,Strasbourg,Alternance
STU_0651,cost_sensitive,medium,4.61,33,4.9,0,21.67672420600059,0,650,Strasbourg,Student
STU_0652,cost_sensitive,short,1.44,19,1.56,1,1.8819617936516853,0,651,Strasbourg,Alternance
STU_0653,time_sensitive,long,6.28,19,8.34,0,20.632968568528423,0,652,Strasbourg,Alternance
STU_0654,comfort_seeking,long,5.65,25,4.88,0,17.23884070108567,0,653,Other,Alternance
STU_0655,cost_sensitive,long,5.36,33,4.73,1,1.157830022939459,0,654,Strasbourg,Alternance
STU_0656,cost_sensitive,medium,4.72,18,5.47,0,13.805620929833475,0,655,Strasbourg,Student
STU_0657,comfort_seeking,medium,2.52,21,1.0,1,16.9162759122661,0,656,Strasbourg,Student
STU_0658,cost_sensitive,long,7.94,30,5.64,0,18.448602190585206,0,657,Strasbourg,Alternance
STU_0659,time_sensitive,long,7.13,28,6.99,0,15.418090935590845,0,658,Strasbourg,Student
STU_0660,eco_conscious,medium,2.24,18,4.26,0,16.329851334779036,0,659,Strasbourg,Alternance
STU_0661,cost_sensitive,long,9.1,29,7.79,0,25.788891138024766,0,660,Nancy,Student
STU_0662,cost_sensitive,medium,4.55,25,5.01,1,23.80827127928544,0,661,Nancy,Alternance
STU_0663,eco_conscious,medium,4.54,20,2.45,0,-8.936439630261948,0,662,Strasbourg,Alternance
STU_0664,eco_conscious,medium,3.8,25,6.41,0,11.460491561298543,0,663,Nancy,Alternance
STU_0665,comfort_seeking,medium,4.02,25,5.31,0,12.68279177964839,0,664,Strasbourg,Alternance
STU_0666,time_sensitive,long,9.4,19,10.05,1,-0.01678858181576892,0,665,Strasbourg,Alternance
STU_0667,cost_sensitive,long,7.71,37,8.93,1,14.753464465858498,0,666,Strasbourg,Alternance
STU_0668,eco_conscious,long,7.62,20,8.12,1,23.990062179284052,0,667,Strasbourg,Alternance
STU_0669,time_sensitive,medium,4.69,18,4.62,0,5.307457123275277,0,668,Nancy,Student
STU_0670,cost_sensitive,long,7.09,19,9.56,0,16.69120750951898,0,669,Strasbourg,Student
STU_0671,comfort_seeking,medium,2.58,49,3.98,0,6.673412181628498,0,670,Nancy,Student
STU_0672,cost_sensitive,long,5.93,24,6.24,0,8.624703810562586,0,671,Strasbourg,Employee
STU_0673,cost_sensitive,medium,3.85,20,4.76,1,25.81914907336028,0,672,Strasbourg,Student
STU_0674,cost_sensitive,short,1.26,20,2.52,1,9.6595374391054,0,673,Strasbourg,Alternance
STU_0675,time_sensitive,short,1.66,19,2.59,0,17.697699912084996,0,674,Strasbourg,Alternance
STU_0676,eco_conscious,medium,2.86,44,4.73,0,-0.9697449284878967,1,675,Strasbourg,Alternance
STU_0677,eco_conscious,long,5.37,51,4.38,1,28.89854049115904,0,676,Nancy,Alternance
STU_0678,eco_conscious,medium,2.86,22,2.38,0,18.82121957045199,0,677,Strasbourg,Student
STU_0679,comfort_seeking,medium,2.98,44,5.04,0,12.540001258797906,0,678,Nancy,Alternance
STU_0680,cost_sensitive,long,6.59,21,6.84,0,18.60437207999916,0,679,Nancy,Alternance
STU_0681,cost_sensitive,medium,3.04,29,5.83,0,2.7214445684175175,0,680,Strasbourg,Student
STU_0682,cost_sensitive,long,9.18,23,10.04,0,23.46024593402126,0,681,Nancy,Student
STU_0683,cost_sensitive,long,8.33,19,7.59,0,11.408121796028558,0,682,Other,Alternance
STU_0684,eco_conscious,medium,4.27,19,6.16,0,12.367443879612523,0,683,Strasbourg,Alternance
STU_0685,eco_conscious,long,6.55,19,9.22,0,10.066755080276124,0,684,Nancy,Student
STU_0686,eco_conscious,long,6.05,23,7.45,0,9.354788778035322,0,685,Other,Alternance
STU_0687,cost_sensitive,medium,3.65,21,5.8,0,19.55736489302727,0,686,Strasbourg,Alternance
STU_0688,time_sensitive,long,6.98,18,7.12,1,16.047254800833784,0,687,Strasbourg,Student
STU_0689,time_sensitive,long,7.61,34,9.76,1,19.21398513122432,0,688,Nancy,Employee
STU_0690,cost_sensitive,medium,2.41,19,2.5,0,13.929642484115428,0,689,Strasbourg,Alternance
STU_0691,eco_conscious,medium,4.61,22,6.03,0,18.10559848861745,0,690,Strasbourg,Alternance
STU_0692,comfort_seeking,medium,4.58,55,10.02,1,10.649210048599693,0,691,Strasbourg,Alternance
STU_0693,time_sensitive,long,6.93,20,8.36,0,31.837854731276387,0,692,Nancy,Student
STU_0694,eco_conscious,medium,3.25,25,3.51,0,1.4565566685560114,0,693,Strasbourg,Student
STU_0695,time_sensitive,medium,2.97,20,3.26,1,24.087498588503877,0,694,Nancy,Student
STU_0696,cost_sensitive,medium,4.65,32,5.32,0,24.943259605767764,0,695,Strasbourg,Student
STU_0697,eco_conscious,long,8.41,23,10.18,1,7.18272955227525,0,696,Strasbourg,Student
STU_0698,time_sensitive,medium,2.09,25,3.54,0,31.834188884447787,0,697,Strasbourg,Alternance
STU_0699,cost_sensitive,medium,2.31,28,2.3,0,21.963922263562544,0,698,Strasbourg,Alternance
STU_0700,eco_conscious,medium,3.1,40,2.96,0,21.769112054583292,0,699,Strasbourg,Alternance
STU_0701,comfort_seeking,medium,3.45,19,4.71,0,14.224177496207014,0,700,Nancy,Alternance
STU_0702,time_sensitive,short,1.5,21,2.85,0,12.262190734250588,0,701,Nancy,Alternance
STU_0703,time_sensitive,long,10.13,24,10.93,0,12.324729383683135,0,702,Strasbourg,Student
STU_0704,comfort_seeking,medium,3.9,29,6.47,1,17.12424477055614,0,703,Strasbourg,Student
STU_0705,comfort_seeking,medium,3.57,21,9.44,0,25.20949020027117,1,704,Nancy,Student
STU_0706,eco_conscious,long,10.9,19,8.13,0,15.450513742891356,0,705,Nancy,Alternance
STU_0707,time_sensitive,long,6.41,38,8.18,1,6.708451014901677,0,706,Strasbourg,Student
STU_0708,comfort_seeking,medium,3.08,19,4.29,1,20.59541649907984,0,707,Strasbourg,Alternance
STU_0709,cost_sensitive,medium,4.64,22,2.12,0,21.369205971158337,0,708,Strasbourg,Student
STU_0710,eco_conscious,medium,4.11,23,7.24,0,19.23727622758229,0,709,Nancy,Alternance
STU_0711,cost_sensitive,long,9.84,22,10.62,1,19.96399125219986,0,710,Strasbourg,Alternance
STU_0712,eco_conscious,medium,3.82,23,6.19,0,11.832574958737535,0,711,Strasbourg,Alternance
STU_0713,cost_sensitive,short,1.81,25,1.0,1,6.568086662955364,0,712,Strasbourg,Employee
STU_0714,time_sensitive,short,1.4,24,2.29,1,7.0544525548737615,0,713,Nancy,Alternance
STU_0715,time_sensitive,long,10.0,22,8.06,1,0.9162940123371364,0,714,Strasbourg,Alternance
STU_0716,cost_sensitive,medium,2.65,45,7.65,0,15.895588892367599,0,715,Strasbourg,Employee
STU_0717,eco_conscious,long,6.24,23,8.86,0,13.332409734187252,0,716,Strasbourg,Alternance
STU_0718,comfort_seeking,medium,4.39,49,4.01,0,10.48009836376233,0,717,Strasbourg,Alternance
STU_0719,comfort_seeking,medium,3.3,21,1.54,0,-9.644950594760559,0,718,Strasbourg,Student
STU_0720,cost_sensitive,medium,3.62,34,4.93,1,4.021460242446649,0,719,Nancy,Student
STU_0721,eco_conscious,long,10.65,29,12.52,0,22.966725211225334,0,720,Nancy,Alternance
STU_0722,eco_conscious,short,1.8,18,1.0,0,8.682991999494952,0,721,Nancy,Student
STU_0723,time_sensitive,medium,3.36,32,2.68,0,16.88473342125473,0,722,Nancy,Student
STU_0724,cost_sensitive,long,7.16,32,5.6,1,2.87451656019795,0,723,Strasbourg,Employee
STU_0725,eco_conscious,short,1.99,21,4.75,0,25.50964385887385,0,724,Nancy,Alternance
STU_0726,comfort_seeking,long,9.11,22,8.58,0,12.847778719562589,0,725,Strasbourg,Alternance
STU_0727,eco_conscious,long,7.1,23,6.94,0,16.32032317186828,0,726,Strasbourg,Student
STU_0728,time_sensitive,medium,4.94,28,6.01,0,32.606238335053476,0,727,Other,Student
STU_0729,eco_conscious,medium,3.14,33,2.59,0,26.13152080471523,0,728,Strasbourg,Student
STU_0730,cost_sensitive,short,1.84,30,1.0,0,11.547475029703538,0,729,Strasbourg,Student
STU_0731,eco_conscious,long,6.37,25,9.38,0,9.254238521037127,1,730,Strasbourg,Student
STU_0732,eco_conscious,long,21.08,35,22.05,0,11.395639907843746,0,731,Strasbourg,Student
STU_0733,cost_sensitive,medium,4.59,24,5.72,0,18.079185987812284,0,732,Strasbourg,Alternance
STU_0734,comfort_seeking,short,1.44,21,3.18,0,13.158206925993031,0,733,Nancy,Alternance
STU_0735,cost_sensitive,long,5.51,21,8.45,0,10.838046839972227,0,734,Other,Student
STU_0736,comfort_seeking,long,6.97,25,7.71,0,25.737450005672336,0,735,Strasbourg,Student
STU_0737,time_sensitive,medium,2.46,23,2.84,0,13.086320865777305,0,736,Strasbourg,Student
STU_0738,cost_sensitive,medium,2.89,25,4.03,0,32.396712744298554,0,737,Strasbourg,Student
STU_0739,time_sensitive,medium,2.72,19,6.32,0,14.725940510017384,0,738,Nancy,Employee
STU_0740,time_sensitive,medium,3.08,23,4.21,0,28.28254715379782,0,739,Strasbourg,Student
STU_0741,cost_sensitive,medium,3.81,19,3.53,0,16.858555381685015,0,740,Strasbourg,Student
STU_0742,time_sensitive,medium,2.54,20,3.92,0,21.703684585995582,0,741,Strasbourg,Student
STU_0743,eco_conscious,medium,2.04,24,4.42,1,8.203111587858205,0,742,Strasbourg,Student
STU_0744,eco_conscious,medium,4.66,21,6.43,0,7.169926219300706,0,743,Strasbourg,Alternance
STU_0745,cost_sensitive,medium,3.78,21,5.71,0,17.6776476401199,0,744,Nancy,Alternance
STU_0746,time_sensitive,medium,3.26,20,2.78,0,21.90842593972252,0,745,Strasbourg,Alternance
STU_0747,cost_sensitive,medium,4.42,18,6.64,0,14.322052016003703,0,746,Strasbourg,Student
STU_0748,eco_conscious,short,1.73,24,3.02,0,3.708853319330423,0,747,Strasbourg,Alternance
STU_0749,cost_sensitive,medium,4.91,23,4.39,1,3.1179330696853835,0,748,Strasbourg,Alternance
